Entry	Cross-reference (InterPro)
P18440	IPR001447;IPR038765;
P18493	IPR001357;IPR036420;IPR012982;IPR038650;IPR008288;IPR012317;IPR004102;IPR036616;IPR036930;IPR008893;IPR001510;IPR036957;
P18509	IPR000532;IPR039080;
P18654	IPR000961;IPR011009;IPR017892;IPR000719;IPR017441;IPR016239;IPR008271;
P18669	IPR013078;IPR029033;IPR001345;IPR005952;
P18762	IPR002233;IPR000332;IPR000276;IPR017452;
P18825	IPR002233;IPR000735;IPR000276;IPR017452;
P18841	IPR002233;IPR001115;IPR000276;IPR017452;
P18846	IPR029825;IPR004827;IPR003102;IPR001630;
P18858	IPR000977;IPR012309;IPR012310;IPR016059;IPR012308;IPR036599;IPR012340;
P18871	IPR002233;IPR001946;IPR000276;IPR017452;
P18886	IPR000542;IPR039551;
P18894	IPR006181;IPR023209;IPR006076;
P18901	IPR001413;IPR000929;IPR000276;IPR017452;
P18911	IPR035500;IPR000536;IPR001723;IPR003078;IPR001628;IPR013088;
P19020	IPR001620;IPR000929;IPR000276;IPR017452;
P19021	IPR011042;IPR014784;IPR020611;IPR014783;IPR000323;IPR036939;IPR024548;IPR001258;IPR013017;IPR000720;IPR008977;
P19091	IPR001103;IPR035500;IPR000536;IPR001628;IPR013088;
P19096	IPR029058;IPR001227;IPR036736;IPR014043;IPR016035;IPR013149;IPR023102;IPR011032;IPR032821;IPR018201;IPR014031;IPR014030;IPR016036;IPR013217;IPR036291;IPR020801;IPR020841;IPR020807;IPR020843;IPR013968;IPR020806;IPR009081;IPR006162;IPR029063;IPR001031;IPR016039;
P19099	IPR001128;IPR017972;IPR002399;IPR036396;
P19111	IPR017849;IPR001952;IPR018299;IPR017850;
P19112	IPR000146;IPR033391;IPR028343;IPR020548;
P19120	IPR018181;IPR029048;IPR029047;IPR013126;
P19156	IPR006068;IPR004014;IPR023299;IPR015127;IPR018303;IPR023298;IPR008250;IPR036412;IPR023214;IPR005775;IPR001757;
P19174	IPR000008;IPR035892;IPR011992;IPR018247;IPR002048;IPR011993;IPR001849;IPR001192;IPR016279;IPR028380;IPR035023;IPR035024;IPR017946;IPR035724;IPR000909;IPR001711;IPR000980;IPR036860;IPR036028;IPR001452;
P19205	IPR011042;IPR029058;IPR002471;IPR001375;
P19217	IPR027417;IPR000863;
P19221	IPR035972;IPR000294;IPR000001;IPR013806;IPR018056;IPR038178;IPR009003;IPR001314;IPR003966;IPR018992;IPR037111;IPR001254;IPR018114;IPR033116;
P19224	IPR002213;IPR035595;
P19235	IPR009167;IPR003961;IPR036116;IPR015152;IPR013783;IPR003528;
P19320	IPR003987;IPR007110;IPR036179;IPR013783;IPR008424;IPR013098;IPR003599;IPR003598;IPR013106;IPR013151;IPR003989;
P19324	IPR023795;IPR023796;IPR000215;IPR033830;IPR036186;IPR033547;
P19327	IPR000610;IPR002231;IPR000276;IPR017452;
P19328	IPR002233;IPR000207;IPR000276;IPR017452;
P19332	IPR001084;IPR002955;
P19367	IPR001312;IPR019807;IPR022673;IPR022672;
P19438	IPR011029;IPR000488;IPR001368;IPR020419;IPR033994;IPR033993;
P19440	IPR000101;IPR029055;
P19490	IPR001828;IPR019594;IPR001508;IPR001320;IPR028082;
P19491	IPR001828;IPR019594;IPR001508;IPR001320;IPR028082;
P19492	IPR001828;IPR019594;IPR001508;IPR001320;IPR028082;
P19493	IPR001828;IPR019594;IPR001508;IPR001320;IPR028082;
P19525	IPR014720;IPR011009;IPR033366;IPR000719;IPR017441;IPR008271;
P19602	IPR016024;IPR012777;IPR038502;IPR034015;IPR001930;IPR015211;IPR014782;IPR027268;
P19621	
P19623	IPR030374;IPR030373;IPR029063;IPR001045;IPR030668;IPR035246;IPR037163;
P19634	IPR006153;IPR018422;IPR001970;IPR004709;IPR032103;
P19643	IPR002937;IPR036188;IPR001613;
P19754	IPR001054;IPR018297;IPR032628;IPR030672;IPR029787;
P19784	IPR011009;IPR000719;IPR017441;IPR008271;
P19785	IPR035500;IPR000536;IPR001723;IPR024178;IPR001292;IPR024736;IPR001628;IPR013088;
P19793	IPR035500;IPR021780;IPR000536;IPR001723;IPR000003;IPR001628;IPR013088;
P19801	IPR000269;IPR015798;IPR036460;IPR016182;IPR015800;IPR015802;
P19835	IPR029058;IPR033560;IPR002018;IPR019826;IPR019819;IPR032059;
P19838	IPR002110;IPR020683;IPR036770;IPR011029;IPR000488;IPR013783;IPR014756;IPR002909;IPR033926;IPR030503;IPR000451;IPR008967;IPR030492;IPR032397;IPR011539;IPR037059;
P19969	IPR006028;IPR001390;IPR005435;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P19971	IPR000312;IPR017459;IPR036320;IPR035902;IPR036566;IPR013102;IPR018090;IPR017872;IPR000053;
P20142	IPR001461;IPR001969;IPR012848;IPR033735;IPR033121;IPR021109;
P20151	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P20236	IPR006028;IPR001390;IPR005433;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P20248	IPR039361;IPR032447;IPR013763;IPR036915;IPR004367;IPR006671;
P20272	IPR000810;IPR002230;IPR000276;IPR017452;
P20273	IPR013162;IPR007110;IPR036179;IPR013783;IPR003599;IPR003598;
P20288	IPR001922;IPR000929;IPR000276;IPR017452;
P20291	IPR001446;IPR018295;IPR023352;IPR001129;
P20292	IPR001446;IPR018295;IPR023352;IPR001129;
P20309	IPR000276;IPR017452;IPR001183;IPR000995;
P20393	IPR035500;IPR000536;IPR001723;IPR001628;IPR013088;
P20417	IPR029021;IPR000242;IPR012265;IPR016130;IPR003595;IPR000387;
P20444	IPR000961;IPR000008;IPR035892;IPR034663;IPR020454;IPR011009;IPR002219;IPR017892;IPR000719;IPR017441;IPR014375;IPR008271;
P20456	IPR033942;IPR020583;IPR020552;IPR000760;IPR020550;
P20618	IPR029055;IPR035202;IPR016050;IPR001353;IPR023333;
P20645	IPR028927;IPR000296;IPR009011;
P20701	IPR013517;IPR013519;IPR000413;IPR013649;IPR018184;IPR028994;IPR032695;IPR002035;IPR036465;
P20789	IPR000276;IPR017452;IPR003985;IPR003984;
P20794	IPR011009;IPR000719;IPR017441;IPR008271;
P20813	IPR001128;IPR017972;IPR002401;IPR008068;IPR036396;
P20839	IPR013785;IPR000644;IPR005990;IPR015875;IPR001093;
P20916	IPR013162;IPR007110;IPR036179;IPR013783;IPR003599;IPR003598;
P20917	IPR013162;IPR007110;IPR036179;IPR013783;IPR003599;IPR003598;
P20918	IPR000001;IPR013806;IPR018056;IPR038178;IPR003609;IPR023317;IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P20961	IPR023795;IPR023796;IPR000215;IPR036186;
P21127	IPR011009;IPR000719;IPR008271;
P21139	IPR011013;IPR011330;IPR011682;IPR015341;IPR037094;IPR000602;IPR027291;IPR028995;
P21275	IPR029034;IPR001839;IPR001111;IPR015615;IPR017948;
P21281	IPR020003;IPR004100;IPR000194;IPR005723;IPR027417;IPR022879;
P21396	IPR002937;IPR036188;IPR001613;
P21397	IPR002937;IPR036188;IPR001613;
P21398	IPR002937;IPR036188;IPR001613;
P21447	IPR003593;IPR011527;IPR036640;IPR003439;IPR017871;IPR027417;IPR039421;
P21451	IPR000499;IPR001112;IPR000276;IPR017452;
P21452	IPR000276;IPR017452;IPR001681;IPR000913;
P21453	IPR000987;IPR000276;IPR017452;IPR004061;
P21462	IPR027345;IPR000826;IPR000276;IPR017452;
P21554	IPR000810;IPR002230;IPR000276;IPR017452;
P21555	IPR000276;IPR017452;IPR000351;IPR000611;
P21556	IPR000276;IPR017452;IPR002282;
P21575	IPR027741;IPR000375;IPR001401;IPR019762;IPR022812;IPR030381;IPR003130;IPR020850;IPR027417;IPR011993;IPR001849;
P21588	IPR008334;IPR036907;IPR006146;IPR006179;IPR004843;IPR029052;
P21589	IPR008334;IPR036907;IPR006146;IPR006179;IPR004843;IPR029052;
P21643	IPR037217;IPR004981;
P21673	IPR016181;IPR000182;IPR032957;
P21675	IPR001487;IPR036427;IPR018359;IPR040240;IPR011177;IPR009067;IPR036741;IPR022591;
P21709	IPR027936;IPR034251;IPR001090;IPR003961;IPR036116;IPR008979;IPR009030;IPR013783;IPR011009;IPR000719;IPR017441;IPR001660;IPR013761;IPR001245;IPR011641;IPR008266;IPR020635;IPR016257;IPR001426;
P21728	IPR001413;IPR000929;IPR000276;IPR017452;
P21729	IPR001556;IPR001966;IPR000276;IPR017452;
P21730	IPR001274;IPR002234;IPR000826;IPR000276;IPR017452;
P21731	IPR000276;IPR017452;IPR008365;IPR001105;
P21741	IPR000762;IPR020090;IPR038130;IPR020091;IPR020089;IPR037122;IPR020092;
P21757	IPR008160;IPR003543;IPR001190;IPR017448;IPR036772;
P21761	IPR000276;IPR017452;IPR002120;
P21802	IPR016248;IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;IPR011009;IPR000719;IPR017441;IPR001245;IPR008266;IPR020635;
P21817	IPR001870;IPR013320;IPR011992;IPR002048;IPR014821;IPR005821;IPR036300;IPR016093;IPR013662;IPR000699;IPR013333;IPR003032;IPR015925;IPR009460;IPR035910;IPR033215;IPR035761;IPR035764;IPR035762;IPR003877;
P21836	IPR029058;IPR014788;IPR002018;IPR019826;IPR019819;IPR000997;
P21860	IPR006211;IPR006212;IPR032778;IPR009030;IPR011009;IPR000719;IPR000494;IPR036941;IPR001245;IPR016245;
P21917	IPR002185;IPR000929;IPR000276;IPR017452;
P21918	IPR000497;IPR000929;IPR000276;IPR017452;
P21964	IPR017128;IPR029063;IPR002935;
P21980	IPR013783;IPR014756;IPR038765;IPR002931;IPR036985;IPR023608;IPR013808;IPR008958;IPR036238;IPR001102;
P21981	IPR013783;IPR014756;IPR038765;IPR002931;IPR036985;IPR023608;IPR013808;IPR008958;IPR036238;IPR001102;
P22001	IPR000210;IPR005821;IPR003968;IPR003972;IPR004050;IPR011333;IPR003131;IPR028325;IPR027359;
P22002	IPR031688;IPR031649;IPR005821;IPR014873;IPR005451;IPR005446;IPR002077;IPR027359;
P22004	IPR029034;IPR001839;IPR001111;IPR015615;IPR017948;
P22061	IPR000682;IPR029063;
P22079	IPR019791;IPR010255;IPR037120;IPR029587;
P22083	IPR031481;IPR001503;IPR038577;
P22086	IPR002233;IPR000735;IPR000276;IPR017452;
P22102	IPR011761;IPR013815;IPR002376;IPR036477;IPR004607;IPR001555;IPR016185;IPR020561;IPR000115;IPR020560;IPR037123;IPR020559;IPR020562;IPR010918;IPR036676;IPR016188;IPR036921;IPR004733;IPR011054;
P22199	IPR035500;IPR000536;IPR001628;IPR013088;
P22303	IPR029058;IPR014788;IPR002018;IPR019826;IPR019819;IPR000997;
P22307	IPR003033;IPR036527;IPR016039;IPR020615;IPR020617;IPR020613;IPR020616;
P22309	IPR002213;IPR035595;
P22314	IPR032420;IPR032418;IPR000594;IPR018965;IPR038252;IPR019572;IPR035985;IPR018075;IPR018074;IPR033127;IPR000011;
P22411	IPR029058;IPR002471;IPR001375;IPR002469;IPR038554;
P22412	IPR000180;IPR028536;IPR032466;IPR008257;
P22413	IPR017849;IPR017850;IPR001604;IPR020821;IPR002591;IPR036024;IPR020436;IPR001212;
P22437	IPR029580;IPR000742;IPR019791;IPR010255;IPR037120;
P22443	IPR001128;IPR017972;IPR002401;IPR036396;
P22455	IPR016248;IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;IPR011009;IPR000719;IPR017441;IPR001245;IPR008266;IPR020635;
P22459	IPR000210;IPR005821;IPR003968;IPR003972;IPR020467;IPR012897;IPR037065;IPR011333;IPR003131;IPR028325;IPR027359;
P22460	IPR000210;IPR005821;IPR003968;IPR003972;IPR004052;IPR011333;IPR003131;IPR028325;IPR027359;
P22518	IPR011009;IPR000719;IPR017441;IPR008271;
P22605	IPR035500;IPR000536;IPR001723;IPR003078;IPR001628;IPR013088;
P22607	IPR016248;IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;IPR011009;IPR000719;IPR017441;IPR001245;IPR008266;IPR020635;
P22687	IPR017943;IPR032942;IPR017130;IPR001124;IPR017954;IPR017942;
P22692	IPR009030;IPR022327;IPR000867;IPR009168;IPR022321;IPR017891;IPR000716;IPR036857;
P22694	IPR000961;IPR011009;IPR039083;IPR000719;IPR017441;IPR008271;
P22734	IPR017128;IPR029063;IPR002935;
P22735	IPR013783;IPR014756;IPR038765;IPR002931;IPR036985;IPR023608;IPR013808;IPR008958;IPR036238;IPR001102;
P22736	IPR035500;IPR003071;IPR003070;IPR000536;IPR001723;IPR001628;IPR013088;
P22748	IPR001148;IPR036398;IPR023561;IPR018338;IPR018343;
P22756	IPR001828;IPR019594;IPR001508;IPR001320;IPR028082;
P22771	IPR006028;IPR008127;IPR008129;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P22888	IPR000276;IPR017452;IPR002131;IPR026906;IPR032675;IPR002273;IPR034298;
P22894	IPR000585;IPR036375;IPR018487;IPR018486;IPR033739;IPR024079;IPR028709;IPR001818;IPR021190;IPR021158;IPR006026;IPR002477;IPR036365;IPR036366;
P22909	IPR002233;IPR001946;IPR000276;IPR017452;
P22935	IPR012674;IPR031281;IPR000463;IPR031259;IPR000566;
P22985	IPR002888;IPR036884;IPR036010;IPR001041;IPR006058;IPR000674;IPR036856;IPR016208;IPR008274;IPR037165;IPR005107;IPR036683;IPR016166;IPR036318;IPR002346;IPR022407;IPR014307;
P23097	IPR028711;IPR000585;IPR036375;IPR018487;IPR018486;IPR033739;IPR024079;IPR001818;IPR021190;IPR021158;IPR006026;IPR002477;IPR036365;
P23109	IPR006650;IPR001365;IPR006329;IPR029770;IPR032466;
P23141	IPR029058;IPR002018;IPR019826;IPR019819;
P23204	IPR003074;IPR035500;IPR000536;IPR001723;IPR003076;IPR001628;IPR013088;
P23219	IPR029580;IPR000742;IPR019791;IPR010255;IPR037120;
P23280	IPR001148;IPR036398;IPR023561;IPR018338;IPR018428;
P23284	IPR029000;IPR024936;IPR020892;IPR002130;
P23298	IPR000961;IPR000008;IPR035892;IPR020454;IPR011009;IPR034665;IPR002219;IPR027431;IPR017892;IPR014376;IPR000719;IPR017441;IPR008271;
P23385	IPR001828;IPR000337;IPR011500;IPR038550;IPR017978;IPR017979;IPR000162;IPR001256;IPR019588;IPR028082;
P23415	IPR006028;IPR008127;IPR008128;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P23416	IPR006028;IPR008127;IPR008129;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P23443	IPR000961;IPR011009;IPR017892;IPR000719;IPR017441;IPR016238;IPR008271;
P23458	IPR019749;IPR035963;IPR019748;IPR000299;IPR011009;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR008266;IPR020635;IPR016251;IPR020776;
P23467	IPR003961;IPR036116;IPR013783;IPR029021;IPR000242;IPR016130;IPR003595;IPR000387;
P23469	IPR029021;IPR000242;IPR016130;IPR003595;IPR016336;IPR000387;
P23470	IPR001148;IPR036398;IPR003961;IPR036116;IPR013783;IPR029021;IPR000242;IPR016130;IPR003595;IPR000387;
P23492	IPR000845;IPR035994;IPR011270;IPR011268;IPR018099;
P23526	IPR034373;IPR000043;IPR015878;IPR036291;IPR020082;
P23574	IPR006028;IPR005438;IPR005437;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P23576	IPR006028;IPR001390;IPR005432;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P23687	IPR029058;IPR002471;IPR023302;IPR001375;IPR002470;
P23711	IPR002051;IPR016053;IPR016084;IPR018207;
P23739	IPR031727;IPR011013;IPR000322;IPR030458;IPR030459;IPR013780;IPR017853;IPR017957;IPR000519;
P23780	IPR026283;IPR025300;IPR008979;IPR031330;IPR019801;IPR001944;IPR017853;
P23786	IPR000542;IPR039551;
P23795	IPR029058;IPR014788;IPR002018;IPR019826;IPR019819;IPR000997;
P23804	IPR028340;IPR015459;IPR016495;IPR036885;IPR003121;IPR001876;IPR036443;IPR001841;IPR013083;
P23818	IPR001828;IPR019594;IPR001508;IPR001320;IPR028082;
P23907	IPR000817;IPR036924;IPR022416;IPR025860;
P23919	IPR027417;IPR018095;IPR039430;IPR018094;
P23921	IPR005144;IPR013346;IPR000788;IPR013509;IPR008926;IPR039718;
P23944	IPR002233;IPR000363;IPR000276;IPR017452;
P23945	IPR002272;IPR024635;IPR000276;IPR017452;IPR002131;IPR026906;IPR000372;IPR034298;
P23946	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P23975	IPR000175;IPR002435;IPR037272;
P23977	IPR000175;IPR002436;IPR037272;
P23978	IPR000175;IPR002980;IPR037272;
P23979	IPR008132;IPR008133;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P24008	IPR016636;IPR001104;IPR039357;
P24046	IPR006028;IPR008058;IPR008057;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P24053	IPR001556;IPR000276;IPR017452;IPR001642;
P24062	IPR003961;IPR036116;IPR006211;IPR006212;IPR009030;IPR013783;IPR011009;IPR000719;IPR017441;IPR000494;IPR036941;IPR001245;IPR008266;IPR020635;IPR016246;IPR002011;
P24063	IPR013517;IPR013519;IPR000413;IPR013649;IPR018184;IPR028994;IPR032695;IPR002035;IPR036465;
P24158	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P24347	IPR000585;IPR036375;IPR018487;IPR018486;IPR033739;IPR024079;IPR001818;IPR021190;IPR021158;IPR006026;IPR028705;
P24468	IPR003068;IPR035500;IPR000536;IPR001723;IPR001628;IPR013088;
P24527	IPR016024;IPR012777;IPR038502;IPR034015;IPR001930;IPR015211;IPR014782;IPR027268;
P24530	IPR000499;IPR001112;IPR000276;IPR017452;
P24547	IPR013785;IPR000644;IPR005990;IPR015875;IPR001093;
P24557	IPR001128;IPR017972;IPR002401;IPR036396;
P24592	IPR009030;IPR022326;IPR000867;IPR009168;IPR022321;IPR000716;IPR036857;
P24593	IPR009030;IPR012213;IPR000867;IPR009168;IPR022321;IPR017891;IPR000716;IPR036857;
P24666	IPR023485;IPR036196;IPR002115;IPR017867;
P24723	IPR000961;IPR000008;IPR035892;IPR020454;IPR011009;IPR034665;IPR002219;IPR027431;IPR017892;IPR014376;IPR000719;IPR017441;IPR008271;
P24822	IPR017849;IPR001952;IPR018299;IPR017850;
P24823	IPR017849;IPR001952;IPR018299;IPR017850;
P24855	IPR018057;IPR016202;IPR033125;IPR036691;IPR005135;
P24864	IPR039361;IPR013763;IPR036915;IPR004367;IPR028858;IPR006671;
P24941	IPR011009;IPR000719;IPR017441;IPR008271;
P24942	IPR001991;IPR018107;IPR036458;
P24964	IPR005798;IPR036150;IPR005797;IPR027387;IPR030689;IPR016174;
P25021	IPR000276;IPR017452;IPR000503;
P25023	IPR001504;IPR000496;IPR000276;IPR017452;
P25024	IPR001355;IPR000174;IPR000276;IPR017452;
P25025	IPR000057;IPR000174;IPR000276;IPR017452;
P25085	IPR020877;IPR000975;IPR003297;IPR008996;IPR039348;
P25090	IPR027347;IPR000826;IPR000276;IPR017452;
P25094	IPR003936;IPR004031;IPR004032;
P25095	IPR000190;IPR000248;IPR000276;IPR017452;
P25098	IPR000961;IPR000239;IPR011009;IPR011993;IPR001849;IPR000719;IPR017441;IPR016137;IPR036305;IPR008271;
P25099	IPR001068;IPR001634;IPR000276;IPR017452;
P25100	IPR002233;IPR000363;IPR000276;IPR017452;
P25101	IPR000499;IPR002175;IPR000276;IPR017452;
P25102	IPR000276;IPR017452;IPR000503;
P25103	IPR000276;IPR017452;IPR001681;IPR000046;
P25104	IPR000190;IPR000248;IPR000276;IPR017452;
P25105	IPR000276;IPR017452;IPR002282;
P25106	IPR001416;IPR000276;IPR017452;
P25115	IPR000497;IPR000929;IPR000276;IPR017452;
P25116	IPR000276;IPR017452;IPR003912;IPR000935;
P25122	IPR000210;IPR005821;IPR003968;IPR003974;IPR005403;IPR011333;IPR003131;IPR028325;IPR027359;
P25440	IPR001487;IPR036427;IPR018359;IPR027353;IPR038336;
P25774	IPR038765;IPR025661;IPR000169;IPR025660;IPR013128;IPR000668;IPR039417;IPR013201;
P25791	IPR001781;
P25911	IPR011009;IPR035852;IPR035748;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR036028;IPR001452;IPR008266;IPR020635;
P25929	IPR000276;IPR017452;IPR000351;IPR000611;
P25942	IPR001368;IPR020435;IPR034021;
P25961	IPR017981;IPR036445;IPR001879;IPR002170;IPR000832;IPR017983;
P25962	IPR002233;IPR000681;IPR000276;IPR017452;
P25963	IPR002110;IPR020683;IPR036770;
P25975	IPR038765;IPR025661;IPR000169;IPR025660;IPR013128;IPR000668;IPR039417;IPR013201;
P26006	IPR013517;IPR013519;IPR000413;IPR013649;IPR018184;IPR028994;IPR032695;
P26045	IPR019749;IPR014352;IPR035963;IPR019748;IPR019747;IPR000299;IPR018979;IPR018980;IPR001478;IPR036034;IPR011993;IPR029021;IPR000242;IPR016130;IPR003595;IPR012151;IPR000387;IPR029071;
P26255	IPR002233;IPR000681;IPR000276;IPR017452;
P26262	IPR000177;IPR003609;IPR009003;IPR001314;IPR034813;IPR001254;IPR018114;IPR033116;
P26358	IPR001025;IPR018117;IPR001525;IPR031303;IPR022702;IPR010506;IPR017198;IPR029063;IPR002857;
P26431	IPR006153;IPR018422;IPR001970;IPR004709;IPR032103;
P26439	IPR002225;IPR036291;
P26447	IPR011992;IPR018247;IPR002048;IPR034325;IPR001751;IPR013787;
P26572	IPR004139;IPR029044;
P26599	IPR006536;IPR012677;IPR034798;IPR021790;IPR035000;IPR035001;IPR035979;IPR000504;
P26639	IPR002314;IPR006195;IPR004154;IPR036621;IPR012675;IPR004095;IPR012676;IPR002320;IPR018163;IPR033728;IPR012947;
P26640	IPR001412;IPR002300;IPR033705;IPR010987;IPR036282;IPR004046;IPR013155;IPR014729;IPR009080;IPR037118;IPR009008;IPR002303;
P26684	IPR000499;IPR002175;IPR000276;IPR017452;
P26769	IPR001054;IPR018297;IPR032628;IPR030672;IPR009398;IPR029787;
P27008	IPR001357;IPR036420;IPR012982;IPR038650;IPR008288;IPR012317;IPR004102;IPR036616;IPR036930;IPR008893;IPR001510;IPR036957;
P27037	IPR000472;IPR011009;IPR000719;IPR008271;IPR000333;
P27117	IPR009006;IPR022643;IPR022657;IPR022644;IPR022653;IPR000183;IPR002433;IPR029066;
P27139	IPR001148;IPR036398;IPR023561;IPR018338;
P27158	IPR027417;IPR001267;
P27169	IPR011042;IPR002640;IPR008363;
P27338	IPR002937;IPR036188;IPR001613;
P27348	IPR000308;IPR023409;IPR036815;IPR023410;
P27361	IPR011009;IPR003527;IPR008349;IPR000719;IPR017441;IPR008271;
P27435	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P27448	IPR028375;IPR001772;IPR011009;IPR033624;IPR033628;IPR000719;IPR017441;IPR008271;IPR015940;
P27467	IPR005817;IPR009141;IPR018161;
P27487	IPR029058;IPR002471;IPR001375;IPR002469;IPR038554;
P27694	IPR012340;IPR004365;IPR013955;IPR007199;IPR031657;IPR004591;
P27695	IPR004808;IPR020847;IPR020848;IPR036691;IPR005135;
P27707	IPR002624;IPR031314;IPR027417;
P27708	IPR006680;IPR006132;IPR006130;IPR036901;IPR002082;IPR006131;IPR011761;IPR013815;IPR006275;IPR005480;IPR036897;IPR006274;IPR002474;IPR036480;IPR005479;IPR005483;IPR029062;IPR035686;IPR002195;IPR017926;IPR011059;IPR032466;IPR011607;IPR036914;IPR016185;
P27732	IPR031688;IPR031649;IPR005821;IPR005452;IPR014873;IPR005446;IPR002077;IPR027359;
P27791	IPR000961;IPR011009;IPR039035;IPR000719;IPR017441;IPR008271;
P27815	IPR003607;IPR023088;IPR002073;IPR036971;IPR023174;
P27867	IPR013149;IPR013154;IPR002328;IPR011032;IPR036291;IPR020843;
P27922	IPR000175;IPR002436;IPR037272;
P27986	IPR032498;IPR035591;IPR035020;IPR035022;IPR001720;IPR008936;IPR000198;IPR000980;IPR036860;IPR036028;IPR001452;
P28028	IPR020454;IPR011009;IPR002219;IPR000719;IPR017441;IPR003116;IPR001245;IPR008271;IPR029071;
P28062	IPR029055;IPR000243;IPR035705;IPR016050;IPR001353;IPR023333;
P28065	IPR029055;IPR000243;IPR034383;IPR016050;IPR001353;IPR023333;
P28074	IPR029055;IPR000243;IPR037558;IPR016050;IPR001353;IPR023333;
P28088	IPR000499;IPR001112;IPR000276;IPR017452;
P28161	IPR010987;IPR036282;IPR040079;IPR004045;IPR004046;IPR003081;IPR036249;
P28190	IPR001068;IPR001634;IPR000276;IPR017452;
P28221	IPR000505;IPR002231;IPR000276;IPR017452;
P28222	IPR002147;IPR002231;IPR000276;IPR017452;
P28223	IPR000455;IPR002231;IPR000276;IPR017452;
P28293	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P28300	IPR001695;IPR019828;
P28329	IPR000542;IPR039551;
P28335	IPR000377;IPR002231;IPR000276;IPR017452;
P28336	IPR001556;IPR000276;IPR017452;IPR001642;
P28340	IPR006172;IPR017964;IPR006133;IPR006134;IPR023211;IPR012337;IPR036397;IPR025687;
P28472	IPR006028;IPR002289;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P28482	IPR011009;IPR003527;IPR008349;IPR000719;IPR017441;IPR008271;
P28494	IPR011013;IPR011330;IPR011682;IPR015341;IPR037094;IPR000602;IPR027291;IPR028995;IPR013780;
P28562	IPR020417;IPR000340;IPR024950;IPR008343;IPR029021;IPR001763;IPR036873;IPR016130;IPR003595;IPR000387;IPR020422;
P28563	IPR020417;IPR020420;IPR000340;IPR024950;IPR008343;IPR029021;IPR001763;IPR036873;IPR016130;IPR003595;IPR000387;IPR020422;
P28564	IPR002147;IPR002231;IPR000276;IPR017452;
P28565	IPR000505;IPR002231;IPR000276;IPR017452;
P28566	IPR027425;IPR002231;IPR000276;IPR017452;
P28570	IPR000175;IPR002984;IPR037272;
P28571	IPR000175;IPR003028;IPR037272;
P28572	IPR000175;IPR003028;IPR037272;
P28646	IPR000276;IPR017452;IPR000586;IPR001116;
P28647	IPR000466;IPR001634;IPR000276;IPR017452;
