Entry	Cross-reference (InterPro)
Q8WWW0	IPR033614;IPR002219;IPR000159;IPR033623;IPR011524;IPR029071;
Q8WWV6	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
Q8WWV3	IPR013154;IPR011032;IPR036291;IPR020843;IPR002364;IPR037397;
Q8WWU7	IPR036056;IPR014716;IPR002181;
Q8WWU5	IPR008862;
Q8WWT9	IPR001898;
Q8WWR9	IPR026754;
Q8WWR8	IPR011040;IPR026946;IPR026856;IPR036278;
Q8WWQ8	IPR016186;IPR016187;IPR001881;IPR013032;IPR000742;IPR024731;IPR036378;IPR000782;IPR002049;IPR000538;
Q8WWQ2	IPR005199;IPR017853;
Q8WWQ0	IPR001487;IPR036427;IPR018359;IPR028738;IPR015943;IPR001680;IPR019775;IPR017986;IPR036322;
Q8WWP7	IPR006703;IPR027417;
Q8WWN9	IPR011993;IPR001849;
Q8WWN8	IPR037278;IPR001164;IPR038508;IPR011993;IPR001849;IPR000159;IPR008936;IPR037858;IPR000198;IPR001660;IPR013761;IPR029071;
Q8WWM9	IPR000971;IPR009050;IPR012292;IPR013314;
Q8WWM7	IPR009818;IPR009604;IPR025852;
Q8WWM1	IPR031320;IPR008625;
Q8WWL7	IPR039361;IPR013763;IPR036915;IPR015452;IPR004367;IPR006671;
Q8WWL2	IPR011019;IPR029901;IPR029904;IPR003124;IPR011011;
Q8WWK9	IPR029197;IPR026165;
Q8WWI5	IPR007603;
Q8WWI1	IPR001715;IPR036872;IPR031865;IPR029978;IPR001478;IPR036034;IPR003096;IPR001781;
Q8WWH5	IPR020103;IPR002501;IPR014780;
Q8WWH4	IPR002110;IPR020683;IPR036770;IPR001660;IPR013761;
Q8WWG9	IPR000369;
Q8WWG1	IPR013032;IPR000742;IPR040180;
Q8WWF8	IPR029633;IPR011992;IPR018247;IPR002048;
Q8WWF6	IPR001623;IPR018253;IPR026901;IPR036869;
Q8WWF5	IPR003137;IPR001841;IPR013083;
Q8WWF3	IPR027955;
Q8WWF1	IPR027957;
Q8WWC4	
Q8WWB7	IPR029382;
Q8WWB5	IPR012981;IPR041442;
Q8WWB3	IPR007858;IPR037856;
Q8WWA1	IPR026181;
Q8WWA0	IPR036056;IPR014716;IPR002181;
Q8WW62	IPR009038;IPR015720;
Q8WW59	IPR001870;IPR003879;IPR013320;IPR003877;
Q8WW52	IPR019356;
Q8WW43	IPR009294;
Q8WW38	IPR039746;IPR034731;IPR036236;IPR013087;
Q8WW36	IPR001878;IPR036875;
Q8WW35	IPR005334;IPR038586;
Q8WW34	IPR031694;
Q8WW33	IPR007917;IPR022776;IPR036236;
Q8WW32	IPR009071;IPR036910;
Q8WW27	IPR038953;IPR002125;
Q8WW24	IPR000435;
Q8WW22	IPR012724;IPR002939;IPR001623;IPR018253;IPR008971;IPR001305;IPR036410;IPR036869;
Q8WW18	IPR029174;
Q8WW14	
Q8WW12	IPR029169;
Q8WW01	IPR018593;IPR011856;IPR036167;
Q8WVZ9	IPR011705;IPR017096;IPR000210;IPR015915;IPR006652;IPR011333;
Q8WVZ7	IPR003137;IPR001841;IPR013083;
Q8WVZ1	IPR001594;
Q8WVY7	IPR004274;IPR036412;IPR011943;IPR023214;IPR029071;IPR000626;
Q8WVX9	IPR026055;IPR033640;IPR013120;IPR036291;
Q8WVX3	IPR038780;
Q8WVV9	IPR006536;IPR034985;IPR034986;IPR034983;IPR034987;IPR012677;IPR021790;IPR035979;IPR000504;
Q8WVV5	IPR001870;IPR003879;IPR013320;IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;IPR006574;IPR037958;IPR003877;
Q8WVV4	IPR026186;
Q8WVT3	IPR013026;IPR011990;IPR019734;
Q8WVS4	IPR015943;IPR001680;IPR036322;
Q8WVR3	IPR031626;
Q8WVQ1	IPR009283;IPR036258;
Q8WVP7	IPR008075;IPR006876;
Q8WVP5	IPR008477;IPR038355;
Q8WVN8	IPR000608;IPR016135;
Q8WVN6	IPR013783;IPR033231;
Q8WVM8	IPR027482;IPR001619;IPR036045;
Q8WVM7	IPR016024;IPR039662;IPR020839;IPR013721;
Q8WVM0	IPR001737;IPR023165;IPR020596;IPR020598;IPR011530;IPR029063;
Q8WVL7	IPR002110;IPR020683;IPR036770;
Q8WVK7	IPR026762;IPR042091;
Q8WVK2	IPR013957;
Q8WVJ9	IPR011598;IPR036638;
Q8WVJ2	IPR007052;IPR008978;IPR037898;IPR037902;
Q8WVI7	IPR008466;
Q8WVI0	IPR028183;
Q8WVH0	IPR008849;
Q8WVF5	IPR000210;IPR011333;IPR003131;
Q8WVF2	IPR031386;
Q8WVF1	IPR019332;
Q8WVE7	IPR019334;
Q8WVE6	IPR029173;
Q8WVE0	IPR002052;IPR019369;IPR041370;IPR029063;
Q8WVD5	IPR001841;IPR013083;IPR017907;
Q8WVD3	IPR008598;IPR034734;IPR001841;IPR013083;
Q8WVC6	IPR001977;IPR027417;
Q8WVC0	IPR007149;
Q8WVB6	IPR003593;IPR003959;IPR027417;
Q8WVB3	IPR015883;IPR017853;IPR038901;
Q8WV99	IPR035896;IPR003903;IPR000058;
Q8WV93	IPR005654;IPR027417;
Q8WV92	IPR007330;IPR032341;IPR038113;IPR036181;
Q8WV83	IPR000620;
Q8WV74	IPR015797;IPR000086;
Q8WV60	IPR034913;IPR002885;IPR034629;IPR011990;
Q8WV48	IPR038779;
Q8WV44	IPR001870;IPR003879;IPR013320;IPR006574;IPR003877;IPR000315;IPR001841;IPR013083;IPR017907;
Q8WV41	IPR027267;IPR001683;IPR036871;IPR036028;IPR001452;IPR028642;IPR037427;IPR014536;IPR019497;
Q8WV37	IPR001909;IPR036051;IPR036236;IPR013087;
Q8WV35	IPR001611;IPR006553;IPR032675;
Q8WV28	IPR000980;IPR036860;
Q8WV24	IPR011993;IPR001849;
Q8WV22	IPR011513;IPR002219;IPR036388;IPR001841;IPR014857;IPR013083;
Q8WV19	IPR007305;IPR011691;
Q8WV16	IPR015943;IPR001680;IPR017986;IPR036322;
Q8WV15	IPR028014;
Q8WV07	IPR019191;
Q8WUZ0	IPR006804;
Q8WUY9	IPR000591;IPR008936;IPR000198;IPR036388;IPR036390;
Q8WUY8	IPR016181;IPR000182;
Q8WUY3	IPR022181;IPR001251;IPR036865;IPR038763;IPR004097;
Q8WUY1	IPR029069;
Q8WUX9	IPR005024;
Q8WUX2	IPR006840;IPR013024;IPR036568;
Q8WUX1	IPR013057;
Q8WUW1	IPR033378;
Q8WUU8	IPR027835;
Q8WUU5	IPR039050;IPR000679;IPR013088;
Q8WUU4	IPR036236;IPR013087;
Q8WUT9	IPR002067;IPR018108;IPR023395;
Q8WUT4	IPR003961;IPR036116;IPR013783;IPR001611;IPR003591;IPR032675;
Q8WUS8	IPR002225;IPR036291;
Q8WUR7	IPR003746;IPR036591;
Q8WUQ7	IPR019134;IPR018816;
Q8WUP2	IPR001781;
Q8WUN7	IPR032752;IPR038169;IPR029071;IPR000626;IPR039869;
Q8WUM9	IPR001204;
Q8WUM4	IPR025304;IPR004328;IPR038499;
Q8WUM0	IPR007187;IPR037624;IPR015943;
Q8WUK0	IPR000340;IPR029021;IPR042165;IPR016130;IPR000387;IPR020422;
Q8WUJ3	IPR019316;IPR039477;IPR011050;IPR039473;IPR025155;
Q8WUJ1	IPR001199;IPR036400;
Q8WUJ0	IPR000340;IPR029021;IPR000387;IPR020422;
Q8WUI4	IPR000286;IPR023801;IPR037138;IPR017320;IPR023696;
Q8WUH6	IPR028153;
Q8WUH2	IPR000547;IPR001180;IPR032914;IPR019452;IPR019453;
Q8WUH1	IPR038543;IPR009508;
Q8WUG5	IPR020846;IPR005828;IPR036259;IPR005829;
Q8WUF8	IPR029058;IPR019154;IPR039929;
Q8WUF5	IPR002110;IPR020683;IPR036770;IPR028320;IPR036028;IPR001452;
Q8WUE5	IPR012340;IPR025223;
Q8WUD6	IPR000462;IPR014472;
Q8WUD4	IPR013169;
Q8WUD1	IPR027417;IPR005225;IPR001806;
Q8WUB8	IPR038045;IPR011011;IPR001965;IPR019787;IPR013083;
Q8WUB2	IPR029373;
Q8WUA8	IPR001611;IPR003591;IPR032675;
Q8WUA7	IPR000195;IPR035969;
Q8WUA4	IPR015943;IPR001680;IPR019775;IPR017986;IPR036322;
Q8WUA2	IPR035542;IPR029000;IPR002130;IPR035538;IPR012677;IPR035979;IPR000504;
Q8WU90	IPR032378;IPR041367;IPR000571;IPR036855;
Q8WU79	IPR037278;IPR001164;IPR038508;
Q8WU76	IPR027482;IPR001619;IPR036045;
Q8WU68	IPR012677;IPR035979;IPR000504;IPR003954;IPR009145;IPR000571;
Q8WU67	IPR029058;IPR000073;IPR000952;IPR012020;
Q8WU66	IPR013320;IPR009039;IPR005492;IPR001791;
Q8WU58	IPR029340;
Q8WU49	IPR041287;
Q8WU43	IPR041537;
Q8WU39	IPR021852;
Q8WU20	IPR038742;IPR002404;
Q8WU17	IPR025754;IPR001841;IPR011016;IPR013083;
Q8WU10	IPR036188;IPR023753;IPR041575;
Q8WU08	IPR011009;IPR000719;IPR017441;IPR008271;
Q8WU03	IPR016181;IPR010313;IPR013652;IPR015938;
Q8WTZ4	IPR018437;IPR001148;IPR036398;IPR023561;
Q8WTZ3	IPR036236;IPR013087;
Q8WTX9	IPR001594;
Q8WTX7	IPR030415;IPR040778;IPR027795;IPR026249;
Q8WTW4	IPR009348;
Q8WTW3	IPR033370;
Q8WTV1	IPR026520;IPR006612;IPR038441;
Q8WTV0	IPR005428;IPR002159;
Q8WTU2	IPR001190;IPR017448;IPR036772;
Q8WTU0	IPR033882;IPR019103;IPR021109;IPR029071;IPR000626;
Q8WTT2	IPR016024;IPR005612;IPR011501;IPR016903;
Q8WTT0	IPR001304;IPR016186;IPR018378;IPR033989;IPR016187;
Q8WTS6	IPR017155;IPR003409;IPR001214;
Q8WTS1	IPR029058;IPR000073;
Q8WTR8	IPR002049;IPR001134;IPR018933;IPR008993;
Q8WTR7	IPR001909;IPR036051;IPR036236;IPR013087;
Q8WTR4	IPR030395;IPR017946;
Q8WTR2	IPR020417;IPR000340;IPR029021;IPR000387;IPR020422;
Q8WTQ7	IPR000961;IPR000239;IPR011009;IPR000719;IPR017441;IPR016137;IPR036305;IPR008271;
Q8WTQ4	IPR029171;
Q8WTQ1	IPR025933;
Q8WTP9	IPR031320;IPR008625;
Q8WTP8	IPR013520;IPR012337;IPR036397;
Q8TF76	IPR011009;IPR000719;IPR017441;
Q8TF74	IPR003124;
Q8TF72	IPR014800;IPR014799;IPR001478;IPR036034;IPR030494;IPR027685;
Q8TF71	IPR030762;IPR011701;IPR020846;IPR036259;
Q8TF68	IPR036236;IPR013087;
Q8TF66	IPR000483;IPR001611;IPR003591;IPR032675;
Q8TF65	IPR017379;IPR001478;IPR036034;
Q8TF64	IPR017379;IPR001478;IPR036034;
Q8TF63	
Q8TF62	IPR030348;IPR023299;IPR018303;IPR023298;IPR008250;IPR036412;IPR023214;IPR006539;IPR032631;IPR001757;IPR032630;
Q8TF61	IPR036047;IPR001810;
Q8TF50	IPR036236;IPR013087;
Q8TF47	IPR001909;IPR036051;IPR036236;IPR013087;
Q8TF46	IPR041505;IPR031192;IPR012340;IPR001900;IPR022966;IPR033771;IPR033770;
Q8TF45	IPR001909;IPR036051;IPR036236;IPR013087;
Q8TF44	IPR000008;IPR035892;IPR030533;
Q8TF42	IPR013078;IPR029033;IPR036028;IPR001452;IPR015940;IPR009060;IPR035632;
Q8TF40	IPR037545;IPR028086;IPR026156;IPR028085;IPR028084;
Q8TF39	IPR001909;IPR036051;IPR003309;IPR038269;IPR036236;IPR013087;
Q8TF32	IPR001909;IPR036051;IPR036236;IPR013087;
Q8TF30	IPR031738;IPR031808;IPR003124;IPR026688;
Q8TF27	IPR002110;IPR020683;IPR036770;IPR037278;IPR001164;IPR038508;IPR011993;IPR001849;
Q8TF21	IPR002110;IPR020683;IPR036770;
Q8TF20	IPR041697;IPR036236;IPR013087;
Q8TF17	IPR036028;IPR001452;IPR011990;IPR019734;
Q8TF09	IPR016561;IPR004942;
Q8TF08	IPR008433;IPR023272;
Q8TF05	IPR011989;IPR016024;IPR000357;IPR021133;IPR031087;IPR033461;
Q8TF01	IPR031937;
Q8TEZ7	IPR004254;
Q8TEY7	IPR035927;IPR038765;IPR006615;IPR001394;IPR018200;IPR028889;IPR013083;IPR001607;
Q8TEY5	IPR004827;IPR029807;
Q8TEX9	IPR016024;IPR000357;IPR021133;IPR001494;IPR040122;IPR034085;
Q8TEW8	IPR021922;IPR001478;IPR036034;
Q8TEW6	IPR037816;IPR002404;IPR011993;IPR001849;
Q8TEW0	IPR021922;IPR001478;IPR036034;
Q8TEV9	IPR037521;IPR037520;
Q8TEV8	
Q8TEU8	IPR036645;IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;IPR002350;IPR036058;IPR002223;IPR036880;IPR001134;IPR018933;IPR020901;IPR008993;IPR008197;IPR033639;
Q8TEU7	IPR018490;IPR000595;IPR001478;IPR036034;IPR000159;IPR008937;IPR000651;IPR023578;IPR001895;IPR014710;
Q8TET4	IPR011013;IPR000322;IPR030458;IPR025887;IPR013780;IPR017853;
Q8TES7	IPR033561;
Q8TER5	IPR035899;IPR000219;IPR011993;IPR001849;
Q8TER0	IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR003961;IPR036116;IPR013783;IPR003886;IPR035976;IPR000436;
Q8TEQ8	IPR017850;IPR002591;IPR037675;IPR039524;
Q8TEQ6	IPR024977;IPR020472;IPR011047;IPR015943;IPR001680;IPR019775;IPR017986;IPR036322;
Q8TEQ0	IPR001683;IPR036871;IPR004012;IPR037213;IPR037916;
Q8TEP8	IPR013783;IPR039103;
Q8TEM1	IPR003343;IPR008964;
Q8TEL6	IPR016024;IPR022162;
Q8TEK3	IPR025789;IPR021169;IPR030445;IPR029063;
Q8TEJ3	IPR036028;IPR001452;IPR028502;IPR035816;IPR035612;IPR001841;IPR013083;IPR017907;
Q8TEH3	IPR001194;IPR005112;IPR040032;IPR037516;IPR005113;
Q8TEF2	IPR039954;
Q8TEE9	IPR029163;
Q8TED9	IPR030113;IPR030112;IPR011993;IPR001849;
Q8TED4	IPR011701;IPR020846;IPR036259;IPR000849;
Q8TED1	IPR013376;IPR000889;IPR029760;IPR036249;
Q8TED0	IPR018983;IPR015943;IPR001680;IPR019775;IPR017986;IPR036322;
Q8TEC5	IPR036028;IPR001452;IPR028511;IPR035792;IPR035794;IPR035822;IPR027370;IPR001841;IPR013083;IPR017907;
Q8TEB9	IPR022764;IPR035952;
Q8TEB7	IPR003137;IPR001841;IPR013083;
Q8TEB1	IPR017399;IPR020472;IPR015943;IPR001680;IPR017986;IPR036322;
Q8TEA8	IPR003732;IPR023509;
Q8TEA7	IPR011009;IPR000719;IPR000195;IPR035969;IPR001763;IPR036873;
Q8TEA1	IPR018314;IPR001678;IPR002478;IPR015947;IPR036974;IPR023267;IPR029063;
Q8TE99	IPR000560;IPR029033;
Q8TE96	IPR011709;IPR007502;IPR014001;IPR001650;IPR027417;
Q8TE85	IPR007604;IPR040167;
Q8TE82	IPR036028;IPR001452;IPR011990;IPR019734;
Q8TE77	IPR014876;IPR000340;IPR029021;IPR016130;IPR000387;IPR020422;
Q8TE76	IPR003594;IPR036890;IPR041006;IPR011124;
Q8TE73	IPR003593;IPR035699;IPR035706;IPR041658;IPR042219;IPR041589;IPR042228;IPR042222;IPR041466;IPR041228;IPR024743;IPR024317;IPR004273;IPR013594;IPR013602;IPR027417;
Q8TE69	IPR007374;IPR033615;IPR015947;
Q8TE68	IPR039801;IPR033928;IPR035462;IPR011993;IPR013625;IPR006020;IPR013761;IPR041418;IPR036028;IPR001452;
Q8TE67	IPR039801;IPR033928;IPR035462;IPR011993;IPR013625;IPR013761;IPR041418;IPR036028;IPR001452;
Q8TE60	IPR041645;IPR010294;IPR013273;IPR024079;IPR001590;IPR002870;IPR010909;IPR000884;IPR036383;
Q8TE59	IPR041645;IPR006586;IPR010294;IPR013273;IPR024079;IPR001590;IPR002870;IPR010909;IPR000884;IPR036383;
Q8TE58	IPR041645;IPR006586;IPR010294;IPR013273;IPR024079;IPR013277;IPR001590;IPR002870;IPR000884;IPR036383;
Q8TE57	IPR041645;IPR010294;IPR013273;IPR024079;IPR001590;IPR002870;IPR010909;IPR000884;IPR036383;
Q8TE56	IPR041645;IPR006586;IPR010294;IPR013273;IPR024079;IPR001590;IPR002870;IPR010909;IPR000884;IPR036383;IPR013087;
Q8TE54	IPR011547;IPR001902;IPR030329;IPR002645;IPR036513;
Q8TE49	IPR033477;IPR003323;IPR002653;
Q8TE23	IPR001828;IPR000337;IPR011500;IPR038550;IPR017978;IPR017979;IPR028082;
Q8TE12	IPR009057;IPR017970;IPR001356;IPR001781;
Q8TE04	IPR004567;
Q8TE02	IPR019519;
Q8TDZ2	IPR022735;IPR001715;IPR036872;IPR002938;IPR036188;IPR029937;IPR001781;
Q8TDY8	IPR003961;IPR036116;IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;
Q8TDY4	IPR027267;IPR002110;IPR020683;IPR036770;IPR037278;IPR001164;IPR038508;IPR028775;IPR011993;IPR037844;IPR001849;
Q8TDY3	IPR004000;IPR020902;IPR027666;
Q8TDY2	IPR040040;IPR019460;
Q8TDX9	IPR013783;IPR022409;IPR002859;IPR013122;IPR000601;IPR035986;IPR001024;IPR036392;IPR042060;IPR014010;
Q8TDX7	IPR011009;IPR000719;IPR017441;IPR001245;IPR008271;
Q8TDX6	IPR008428;IPR029044;
Q8TDX5	IPR032465;IPR006680;IPR032466;
Q8TDW7	IPR002126;IPR015919;IPR020894;IPR013320;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR001791;
Q8TDW5	IPR000008;IPR035892;IPR041282;IPR010911;IPR037303;IPR028702;IPR011011;IPR013083;
Q8TDW4	IPR007311;IPR011990;
Q8TDW0	IPR001611;IPR003591;IPR026906;IPR032675;IPR021040;
Q8TDV5	IPR000276;IPR017452;IPR028336;
Q8TDV2	IPR000276;IPR017452;
Q8TDV0	IPR000276;IPR017452;
Q8TDU9	IPR000248;IPR000276;IPR017452;
Q8TDU6	IPR000276;IPR017452;
Q8TDU5	IPR017452;IPR004072;
Q8TDT2	IPR000276;IPR017452;IPR027313;IPR026234;
Q8TDS7	IPR000276;IPR017452;IPR026232;IPR026234;
Q8TDS5	IPR000276;IPR017452;
Q8TDS4	IPR000276;IPR017452;IPR028017;
Q8TDR4	IPR026581;
Q8TDR2	IPR011009;IPR000719;IPR017441;IPR008271;
Q8TDR0	IPR018799;IPR041476;IPR040468;
Q8TDQ7	IPR006148;IPR004547;IPR018321;IPR037171;
Q8TDQ1	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
Q8TDQ0	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
Q8TDP1	IPR013924;
Q8TDN7	IPR008901;
Q8TDN6	IPR007109;IPR026532;
Q8TDN4	IPR012388;IPR013763;IPR036915;IPR006671;
Q8TDN2	IPR005821;IPR003968;IPR003971;IPR011333;IPR003131;IPR028325;IPR027359;
Q8TDN1	IPR005821;IPR003968;IPR003971;IPR011333;IPR003131;IPR028325;IPR027359;
Q8TDM6	IPR001315;IPR011029;IPR035537;IPR006907;IPR008145;IPR008144;IPR027417;IPR001478;IPR041489;IPR036034;IPR036028;IPR001452;
Q8TDM5	IPR016054;
Q8TDM0	IPR024857;
Q8TDL5	IPR017943;IPR021193;IPR001124;IPR017942;
Q8TDJ6	IPR022033;IPR015943;IPR001680;IPR017986;IPR036322;
Q8TDI8	IPR038900;IPR012496;
Q8TDI7	IPR038900;IPR012496;
Q8TDI0	IPR028727;IPR012957;IPR012958;IPR016197;IPR000953;IPR023780;IPR002464;IPR009462;IPR009463;IPR014001;IPR001650;IPR027417;IPR038718;IPR000330;IPR019786;IPR011011;IPR001965;IPR019787;IPR013083;
Q8TDH9	IPR017243;
Q8TDG4	IPR011545;IPR014001;IPR001650;IPR027417;IPR036390;
Q8TDG2	IPR004000;IPR030139;
Q8TDF6	IPR020454;IPR002048;IPR002219;IPR008937;IPR000651;IPR023578;IPR001895;IPR036964;
Q8TDF5	IPR000859;IPR036055;IPR023415;IPR002172;IPR028867;IPR035914;
Q8TDE3	IPR001427;IPR036816;IPR023411;IPR023412;
Q8TDD5	IPR039031;IPR013122;
Q8TDD2	IPR036236;IPR013087;
Q8TDD1	IPR012541;IPR033517;IPR011545;IPR014001;IPR001650;IPR027417;IPR000629;IPR014014;
Q8TDC3	IPR011009;IPR000719;IPR017441;IPR008271;IPR015940;
Q8TDC0	IPR008438;
Q8TDB8	IPR002945;IPR020846;IPR005828;IPR036259;IPR003663;IPR005829;
Q8TDB6	IPR039396;IPR039399;IPR039398;IPR012677;IPR001841;IPR013083;IPR017907;
Q8TDB4	IPR026093;IPR032773;
Q8TD94	IPR036236;IPR013087;
Q8TD91	IPR037445;IPR041898;IPR041899;IPR002190;
Q8TD90	IPR037445;IPR041898;IPR041899;IPR002190;
Q8TD86	IPR011992;IPR018247;IPR002048;
Q8TD84	IPR033029;IPR003961;IPR036116;IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;IPR013106;
Q8TD57	IPR003593;IPR035699;IPR035706;IPR041658;IPR042219;IPR026983;IPR041589;IPR042228;IPR042222;IPR041466;IPR041228;IPR024743;IPR024317;IPR004273;IPR013602;IPR027417;
Q8TD55	IPR011993;IPR001849;
Q8TD47	IPR032277;IPR005824;IPR041982;IPR014722;IPR000876;IPR013845;IPR038237;IPR013843;IPR018199;IPR002942;
Q8TD46	IPR040012;IPR013162;IPR007110;IPR036179;IPR013783;
Q8TD43	IPR005821;IPR029581;IPR041491;
Q8TD35	IPR029152;
Q8TD33	IPR016126;IPR028659;IPR035960;
Q8TD31	IPR009800;
Q8TD30	IPR004839;IPR015424;IPR015422;IPR015421;
Q8TD26	IPR006576;IPR037259;IPR016197;IPR000953;IPR023780;IPR002464;IPR014001;IPR001650;IPR027417;IPR038718;IPR000330;
Q8TD23	IPR001909;IPR036051;IPR036236;IPR013087;
Q8TD22	IPR004686;
Q8TD20	IPR020846;IPR005828;IPR036259;IPR003663;IPR005829;
Q8TD19	IPR011009;IPR000719;IPR009091;IPR000408;IPR008271;
Q8TD17	IPR022137;IPR001909;IPR036051;IPR036236;IPR013087;
Q8TD16	IPR018477;
Q8TD10	IPR026175;
Q8TD08	IPR011009;IPR003527;IPR000719;IPR017441;
Q8TD07	IPR011161;IPR037055;IPR011162;
Q8TD06	IPR036249;
Q8TCZ7	
Q8TCZ2	IPR022078;
Q8TCY9	IPR030383;IPR006073;IPR027417;
Q8TCY5	IPR028111;
Q8TCY0	IPR042125;IPR042126;
Q8TCX5	IPR004328;IPR038499;IPR011072;IPR036274;IPR001478;IPR036034;
Q8TCX1	IPR040045;IPR022780;IPR027417;
Q8TCW9	IPR000276;IPR017452;IPR000611;
Q8TCW7	IPR001507;
Q8TCV5	IPR036645;IPR008197;IPR029714;
Q8TCU6	IPR035899;IPR000591;IPR000219;IPR001331;IPR001478;IPR036034;IPR011993;IPR001849;IPR036388;IPR036390;
Q8TCU5	IPR019594;IPR001508;IPR001320;IPR028082;
Q8TCU4	IPR028781;IPR029299;IPR040972;
Q8TCU3	IPR002293;
Q8TCT9	IPR007369;IPR006639;
Q8TCT8	IPR003137;IPR007369;IPR006639;IPR033151;
Q8TCT7	IPR003137;IPR007369;IPR006639;IPR033149;
Q8TCT6	IPR007369;IPR006639;
Q8TCT1	IPR036412;IPR023214;IPR016965;IPR006384;
Q8TCT0	IPR017438;IPR001206;IPR016064;
Q8TCS8	IPR001247;IPR015847;IPR036345;IPR004087;IPR004088;IPR036612;IPR012340;IPR012162;IPR027408;IPR015848;IPR036456;IPR020568;IPR022967;IPR003029;
Q8TCQ1	IPR011016;IPR013083;
Q8TCP9	IPR012337;
Q8TCN5	IPR036236;IPR013087;
Q8TCJ2	IPR003674;
Q8TCJ0	IPR036047;IPR040394;
Q8TCI5	IPR033602;
Q8TCH9	
Q8TCG5	IPR000542;IPR039551;IPR042232;IPR042231;IPR032476;
Q8TCG2	IPR039756;IPR000403;
Q8TCG1	IPR011989;IPR016024;
Q8TCF1	IPR035896;IPR000058;
Q8TCE9	IPR013320;IPR030652;IPR001079;
Q8TCE6	IPR037516;
Q8TCD6	IPR036412;IPR023214;IPR016965;IPR006384;
Q8TCD5	IPR010708;IPR036412;IPR023214;
Q8TCD1	IPR026776;
Q8TCC7	IPR020846;IPR005828;IPR036259;IPR004749;IPR005829;
Q8TCC3	IPR036919;IPR005996;IPR016082;
Q8TCB7	IPR013217;IPR026113;IPR029063;
Q8TCB6	IPR000276;IPR017452;IPR000725;
Q8TCB0	IPR024644;IPR027417;IPR006571;
Q8TCA0	IPR001611;IPR003591;IPR032675;IPR037384;
Q8TC99	IPR003961;IPR036116;IPR013783;
Q8TC94	IPR004000;IPR030074;
Q8TC92	IPR038876;IPR034140;IPR012677;IPR035979;IPR000504;
Q8TC90	IPR027889;
Q8TC84	IPR002110;IPR020683;IPR036770;IPR003961;IPR036116;IPR013783;
Q8TC76	IPR025740;IPR025741;IPR025739;
Q8TC71	IPR026169;IPR031981;
Q8TC59	IPR014811;IPR003100;IPR036085;IPR003165;IPR012337;IPR036397;
Q8TC57	IPR033587;
Q8TC56	IPR022168;
Q8TC44	IPR020472;IPR015943;IPR001680;IPR019775;IPR017986;IPR036322;
Q8TC41	IPR031127;IPR002867;IPR013083;
Q8TC36	IPR008979;IPR030273;IPR012919;
Q8TC29	IPR026150;IPR027012;
Q8TC27	IPR006586;IPR018358;IPR001762;IPR036436;IPR013032;IPR000742;IPR024079;IPR001590;IPR002870;IPR034027;
Q8TC26	IPR027469;IPR026765;
Q8TC21	IPR001909;IPR036051;IPR036236;IPR013087;
Q8TC20	IPR029381;
Q8TC17	IPR035645;IPR000980;IPR036028;IPR001452;
Q8TC12	IPR036291;IPR002347;
Q8TC07	IPR000195;IPR035969;IPR021935;
Q8TC05	IPR029136;
Q8TBZ9	
Q8TBZ8	IPR001909;IPR036051;IPR036236;IPR013087;
Q8TBZ6	IPR028564;IPR038459;IPR016653;IPR007356;IPR016009;
Q8TBZ5	IPR036236;IPR013087;
Q8TBZ3	IPR015943;IPR001680;IPR017986;IPR036322;
Q8TBZ2	IPR013783;IPR032707;
Q8TBZ0	
Q8TBY9	IPR011992;IPR011047;IPR015943;IPR001680;IPR017986;IPR036322;
Q8TBY8	IPR037391;
Q8TBY0	IPR006535;IPR012677;IPR035979;IPR034434;IPR034435;IPR000504;
Q8TBX8	IPR023610;IPR027483;IPR002498;IPR027484;
Q8TBR7	IPR006634;
Q8TBR5	
Q8TBR4	IPR039662;IPR013721;
Q8TBQ9	IPR009653;
Q8TBP6	IPR002067;IPR018108;IPR023395;
Q8TBP5	IPR009565;
Q8TBP0	IPR000195;IPR035969;
Q8TBN0	IPR040351;IPR009449;
Q8TBM8	IPR001623;IPR018253;IPR015399;IPR036869;
Q8TBM7	IPR028110;
Q8TBK6	IPR039715;IPR036875;
Q8TBK2	IPR011383;IPR015353;IPR036464;IPR001214;
Q8TBJ5	IPR036236;IPR013087;
Q8TBJ4	IPR028678;IPR036938;IPR000326;
Q8TBH0	IPR011021;IPR014752;IPR011022;IPR014756;
Q8TBG9	IPR008253;IPR001285;
Q8TBG4	IPR005814;IPR015424;IPR015422;IPR015421;
Q8TBF8	IPR029619;IPR029622;
Q8TBF5	IPR013233;IPR040039;
Q8TBF4	IPR012677;IPR035979;IPR000504;IPR003954;IPR034219;IPR001878;IPR036875;
Q8TBF2	IPR032801;IPR036249;
Q8TBE9	IPR036412;IPR006439;IPR011950;IPR041492;IPR023214;
Q8TBE7	IPR000620;
Q8TBE3	IPR003961;IPR036116;IPR013783;
