Entry	Cross-reference (InterPro)
P56373	IPR003046;IPR027309;IPR001429;
P49654	IPR003046;IPR027309;IPR001429;
Q93086	IPR003048;IPR027309;IPR001429;
P51578	IPR003048;IPR027309;IPR001429;
P51579	IPR003049;IPR027309;IPR001429;
Q99572	IPR003050;IPR027309;IPR001429;
Q9Z1M0	IPR003050;IPR027309;IPR001429;
P41231	IPR000276;IPR017452;IPR000356;
O00750	IPR016024;IPR000008;IPR035892;IPR011009;IPR001683;IPR000403;IPR036940;IPR018936;IPR002420;IPR000341;IPR015433;IPR001263;IPR036871;IPR029071;
Q15077	IPR000276;IPR017452;IPR001973;
Q9BTU6	IPR039756;IPR000403;
Q8TCG2	IPR039756;IPR000403;
O15460	IPR005123;IPR006620;IPR013547;IPR013026;IPR011990;IPR019734;
Q9NXG6	IPR011992;IPR018247;IPR002048;IPR005123;IPR006620;
Q92569	IPR032498;IPR035020;IPR035022;IPR001720;IPR000980;IPR036860;
Q61206	IPR013830;IPR036514;
Q06203	IPR017932;IPR029055;IPR000836;IPR029057;IPR005854;IPR035584;
Q7T3S7	IPR001211;IPR033112;IPR016090;IPR036444;IPR033113;
P00593	IPR001211;IPR033112;IPR016090;IPR036444;IPR033113;
P00599	IPR001211;IPR033112;IPR016090;IPR036444;IPR033113;
P59071	IPR001211;IPR033112;IPR016090;IPR036444;IPR033113;
Q64737	IPR011761;IPR013815;IPR002376;IPR036477;IPR004607;IPR001555;IPR016185;IPR020561;IPR000115;IPR020560;IPR037123;IPR020559;IPR020562;IPR010918;IPR036676;IPR016188;IPR036921;IPR004733;IPR011054;
P0A9J4	IPR008927;IPR013328;IPR003710;IPR013752;IPR013332;IPR036291;
Q9NRC8	IPR029035;IPR003000;IPR026590;
P34707	IPR004827;IPR004826;IPR008917;
P38889	IPR011006;IPR000232;IPR027725;IPR001789;IPR014402;IPR036388;IPR036390;
P23791	IPR006153;IPR018422;IPR001970;IPR004709;IPR032103;
P26431	IPR006153;IPR018422;IPR001970;IPR004709;IPR032103;
Q9UBY0	IPR006153;IPR018422;IPR001953;IPR004709;IPR032103;
P48763	IPR006153;IPR018422;IPR001953;IPR004709;IPR032103;
Q14940	IPR006153;IPR018422;IPR018410;IPR004709;
Q9NQ25	IPR007110;IPR036179;IPR013783;IPR013106;
Q9H2G2	IPR011009;IPR022165;IPR000719;IPR017441;IPR008271;IPR001943;
O54988	IPR011009;IPR022165;IPR000719;IPR017441;IPR008271;IPR001943;
Q97S36	IPR006195;IPR004529;IPR004188;IPR022911;IPR002319;IPR010978;
O95363	IPR006195;IPR005121;IPR036690;IPR004530;IPR002319;
Q6AYQ3	IPR006195;IPR005121;IPR036690;IPR004530;IPR002319;
O60704	IPR027417;IPR026634;
Q6ZNB5	IPR008979;IPR002706;
P9WFR9	IPR023451;IPR036926;IPR000398;IPR020940;
P17643	IPR002227;IPR008922;
P0CS13	IPR023451;IPR036926;IPR000398;IPR020940;
P63279	IPR027230;IPR000608;IPR023313;IPR016135;
Q9Y2K6	IPR035927;IPR038765;IPR006615;IPR001394;IPR018200;IPR028889;IPR013083;IPR001607;
Q9HA47	IPR027417;IPR006083;IPR029920;IPR000764;
P06869	IPR013032;IPR000742;IPR000001;IPR013806;IPR018056;IPR038178;IPR009003;IPR001314;IPR001254;IPR033116;IPR034814;
Q62668	IPR029020;IPR004937;
Q06241	IPR000755;IPR009045;
O42392	IPR035500;IPR000536;IPR001723;IPR000324;IPR001628;IPR013088;
P54578	IPR038765;IPR001394;IPR029071;IPR019954;IPR000626;IPR018200;IPR028889;
Q9UK80	IPR038765;IPR001394;IPR018200;IPR028889;
O75604	IPR038765;IPR001394;IPR018200;IPR028889;
Q96RU2	IPR038765;IPR001394;IPR009060;IPR018200;IPR028889;
Q96K76	IPR038765;IPR001394;IPR029071;IPR018200;IPR028889;
Q13107	IPR035927;IPR038765;IPR006615;IPR001394;IPR028135;IPR028134;IPR018200;IPR028889;
P45974	IPR038765;IPR001394;IPR015940;IPR009060;IPR016652;IPR018200;IPR028889;IPR013083;IPR001607;
Q9BZX2	IPR027417;IPR006083;IPR029925;IPR000764;
P22310	IPR002213;IPR035595;
O02663	IPR002213;IPR035595;
Q16572	IPR011701;IPR020846;IPR036259;
P21281	IPR020003;IPR004100;IPR000194;IPR005723;IPR027417;IPR022879;
P03120	IPR035975;IPR012677;IPR000427;IPR001866;IPR033668;IPR036050;
Q01827	IPR011701;IPR020846;IPR036259;IPR004734;
P06492	IPR003174;IPR036538;IPR021051;
Q9Y275	IPR006052;IPR008983;
Q59H18	IPR002110;IPR020683;IPR036770;IPR011009;IPR000719;IPR017441;IPR001245;
Q04750	IPR011010;IPR013034;IPR013030;IPR001631;IPR018521;IPR025834;IPR014711;IPR014727;IPR013500;IPR008336;IPR036202;IPR013499;
P09810	IPR002912;IPR001273;IPR018301;IPR036951;IPR036329;IPR019774;IPR005963;IPR019773;
P11387	IPR011010;IPR013034;IPR013030;IPR001631;IPR018521;IPR025834;IPR014711;IPR014727;IPR013500;IPR008336;IPR036202;IPR013499;
Q12888	IPR015125;IPR001357;IPR036420;IPR014722;
P48500	IPR013785;IPR035990;IPR022896;IPR000652;IPR020861;
P52270	IPR013785;IPR035990;IPR022896;IPR000652;IPR020861;
P04437	IPR007110;IPR036179;IPR013783;IPR013106;
P45880	IPR023614;IPR001925;IPR027246;IPR030277;
P49765	IPR029034;IPR023581;IPR000072;
Q7TSF2	IPR011701;IPR020846;IPR036259;
Q5GIT4	IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;IPR011009;IPR000719;IPR017441;IPR001245;IPR008266;IPR020635;IPR001824;IPR009136;
P41587	IPR017981;IPR036445;IPR001879;IPR000832;IPR017983;IPR001571;IPR002284;
P01282	IPR000532;IPR015523;
P54219	IPR011701;IPR020846;IPR036259;IPR004734;
Q05940	IPR011701;IPR020846;IPR036259;
Q9I8D0	IPR002490;IPR026028;
Q86Y07	IPR011009;IPR000719;IPR008271;
P35918	IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;IPR011009;IPR000719;IPR017441;IPR001245;IPR008266;IPR020635;IPR001824;IPR009136;
P40337	IPR002714;IPR024048;IPR037139;IPR024053;IPR037140;IPR036208;IPR022772;
Q9UKI8	IPR011009;IPR000719;IPR017441;IPR008271;
Q9EPQ1	IPR000483;IPR001611;IPR003591;IPR032675;IPR000157;IPR027190;IPR035897;
O60235	IPR017329;IPR009003;IPR001314;IPR000082;IPR036364;IPR001254;IPR018114;IPR033116;
O15455	IPR000483;IPR001611;IPR003591;IPR032675;IPR000157;IPR027173;IPR035897;
P50591	IPR021184;IPR006052;IPR017355;IPR008983;
P0DMS9	IPR036179;IPR013783;
P52097	IPR012796;IPR014729;IPR011063;IPR012094;IPR012795;IPR015262;
P32897	IPR005681;
P35590	IPR013032;IPR000742;IPR003961;IPR036116;IPR036179;IPR013783;IPR003599;IPR013151;IPR011009;IPR000719;IPR017441;IPR001245;IPR008266;IPR020635;
Q06806	IPR013032;IPR000742;IPR003961;IPR036116;IPR007110;IPR036179;IPR013783;IPR003599;IPR013151;IPR011009;IPR000719;IPR017441;IPR001245;IPR008266;IPR020635;
O15164	IPR003649;IPR001487;IPR036427;IPR018359;IPR019786;IPR000315;IPR011011;IPR001965;IPR019787;IPR001841;IPR017907;
Q15399	IPR000483;IPR001611;IPR003591;IPR032675;IPR000157;IPR027190;IPR035897;
O60603	IPR000483;IPR001611;IPR003591;IPR032675;IPR000157;IPR027185;IPR035897;
Q9QUN7	IPR000483;IPR001611;IPR003591;IPR032675;IPR000157;IPR027185;IPR035897;
O15393	IPR036055;IPR023415;IPR002172;IPR009003;IPR001314;IPR001190;IPR017448;IPR036772;IPR001254;IPR018114;IPR033116;
P11388	IPR012542;IPR003594;IPR036890;IPR020568;IPR014721;IPR001241;IPR013760;IPR002205;IPR013758;IPR013759;IPR013506;IPR018522;IPR031660;IPR006171;IPR034157;
P96583	IPR000380;IPR003601;IPR023406;IPR013497;IPR013824;IPR013825;IPR013826;IPR023405;IPR003602;IPR005738;IPR006171;IPR034144;
P51580	IPR029063;IPR025835;IPR008854;
P32358	IPR008928;IPR012341;IPR001661;IPR018232;
P45378	IPR027707;IPR027708;IPR001978;IPR038077;
P48023	IPR028326;IPR006053;IPR021184;IPR006052;IPR008983;
Q13641	IPR000483;IPR001611;IPR003591;IPR032675;IPR000372;
Q64514	IPR000209;IPR036852;IPR022398;IPR023828;IPR015500;IPR022229;IPR034051;
P07101	IPR001273;IPR018301;IPR036951;IPR036329;IPR019774;IPR005962;IPR019773;IPR021164;
Q9NUW8	IPR010347;IPR027415;
P0A884	IPR023451;IPR036926;IPR000398;IPR020940;
Q86UE8	IPR011009;IPR000719;IPR017441;IPR008271;IPR027086;
Q99MB1	IPR000483;IPR001611;IPR003591;IPR032675;IPR000157;IPR027173;IPR035897;
P19429	IPR001978;IPR021666;IPR038077;
Q06643	IPR006053;IPR002961;IPR021184;IPR006052;IPR008983;
O14788	IPR006052;IPR017355;IPR008983;
P23510	IPR021184;IPR006052;IPR008983;
P43489	IPR001368;IPR020445;IPR034022;IPR011641;
Q9Y5U5	IPR001368;IPR022318;IPR034018;
P19438	IPR011029;IPR000488;IPR001368;IPR020419;IPR033994;IPR033993;
P20333	IPR001368;IPR020411;IPR033996;
Q07011	IPR009030;IPR001368;IPR020413;IPR034020;
P06804	IPR006053;IPR002959;IPR021184;IPR006052;IPR008983;
P15348	IPR003594;IPR036890;IPR020568;IPR014721;IPR001241;IPR013760;IPR002205;IPR013758;IPR013757;IPR013759;IPR013506;IPR018522;IPR031660;IPR006171;IPR034157;
Q12974	IPR029021;IPR000242;IPR003595;IPR000387;
Q9ULW0	IPR015128;IPR027329;IPR027330;IPR009675;
Q9JKT4	IPR007960;
Q5XJA0	IPR036691;IPR005135;IPR009060;
Q9R117	IPR019749;IPR035963;IPR000299;IPR011009;IPR000719;IPR017441;IPR001245;IPR036860;IPR008266;IPR020635;IPR016251;IPR016045;
P00469	IPR023451;IPR036926;IPR000398;IPR020940;
Q8TBC4	IPR014929;IPR000594;IPR023318;IPR030468;IPR035985;IPR033127;
Q92995	IPR038765;IPR001394;IPR015940;IPR009060;IPR016652;IPR018200;IPR028889;IPR013083;IPR001607;
O94782	IPR038765;IPR001394;IPR033815;IPR018200;IPR028889;
Q14694	IPR009818;IPR038765;IPR001394;IPR018200;IPR028889;
Q9UMW8	IPR038765;IPR001394;IPR018200;IPR028889;
P00898	IPR005801;IPR019999;IPR006805;IPR005257;IPR015890;
P04435	IPR007110;IPR036179;IPR013783;IPR013106;
P04177	IPR001273;IPR018301;IPR036951;IPR036329;IPR019774;IPR005962;IPR019773;IPR021164;
O95551	IPR036691;IPR005135;IPR009060;
Q9JJX7	IPR036691;IPR005135;
P07147	IPR002227;IPR008922;
P04818	IPR023451;IPR036926;IPR000398;IPR020940;
Q4QR99	IPR004803;IPR036511;IPR002616;
Q96QK1	IPR016024;IPR005378;
Q3UES3	IPR002110;IPR020683;IPR036770;IPR012317;IPR001660;IPR013761;
O75888	IPR021184;IPR006052;IPR008983;
P02585	IPR011992;IPR018247;IPR002048;
Q02880	IPR012542;IPR003594;IPR036890;IPR020568;IPR014721;IPR001241;IPR013760;IPR002205;IPR013758;IPR013757;IPR013759;IPR013506;IPR018522;IPR031660;IPR006171;IPR034157;
P18177	IPR018337;IPR020974;IPR038383;IPR029044;IPR024770;IPR024772;IPR024769;
O95271	IPR002110;IPR020683;IPR036770;IPR012317;IPR001660;IPR013761;IPR028731;
Q6PFX9	IPR002110;IPR020683;IPR036770;IPR012317;IPR001660;IPR013761;IPR028731;
O43508	IPR006052;IPR008983;
P08138	IPR011029;IPR000488;IPR001368;IPR022325;IPR034046;
Q64511	IPR012542;IPR003594;IPR036890;IPR020568;IPR014721;IPR001241;IPR013760;IPR002205;IPR013758;IPR013757;IPR013759;IPR013506;IPR018522;IPR031660;IPR006171;IPR034157;
O75365	IPR000340;IPR029021;IPR003595;IPR000387;
P40225	IPR009079;IPR019767;IPR001323;IPR003978;
Q9M9Z2	IPR036286;IPR000223;IPR019758;IPR019756;IPR019533;
O14763	IPR011029;IPR000488;IPR001368;IPR020465;IPR034024;IPR034029;
P17289	IPR001273;IPR036951;IPR036329;IPR019774;IPR005962;IPR019773;IPR021164;
Q5FVR2	IPR000312;IPR017459;IPR036320;IPR035902;IPR036566;IPR013102;IPR018090;IPR000053;
P11344	IPR002227;IPR008922;
O35235	IPR006052;IPR017355;IPR008983;
P06786	IPR003594;IPR036890;IPR020568;IPR014721;IPR001241;IPR013760;IPR002205;IPR013759;IPR013506;IPR018522;IPR031660;IPR006171;IPR034157;
Q8IWU9	IPR002912;IPR001273;IPR018301;IPR036951;IPR036329;IPR019774;IPR005963;IPR019773;
P06612	IPR000380;IPR003601;IPR023406;IPR013497;IPR013824;IPR013825;IPR013826;IPR023405;IPR003602;IPR013498;IPR005733;IPR013263;IPR028612;IPR006171;IPR034149;
Q64560	IPR000209;IPR036852;IPR022398;IPR023828;IPR015500;IPR022229;IPR034051;
P45352	IPR023451;IPR036926;IPR000398;IPR020940;
P39040	IPR036188;IPR023753;IPR016156;IPR001100;IPR004099;IPR012999;IPR001864;
P10599	IPR005746;IPR036249;IPR017937;IPR013766;
Q9NP84	IPR022316;
Q9UKE5	IPR001180;IPR011009;IPR000719;IPR017441;IPR008271;
P48788	IPR001978;IPR038077;
Q13470	IPR011009;IPR000719;IPR017441;IPR001245;IPR001452;IPR008266;IPR020635;
Q63199	IPR011029;IPR000488;IPR008063;IPR001368;IPR033998;IPR033999;
P01375	IPR006053;IPR002959;IPR021184;IPR006052;IPR008983;
P41516	IPR012542;IPR003594;IPR036890;IPR020568;IPR014721;IPR001241;IPR013760;IPR002205;IPR013758;IPR013759;IPR013506;IPR018522;IPR031660;IPR006171;IPR034157;
P17861	IPR004827;
Q92889	IPR006166;IPR011335;IPR010994;IPR006167;
P04276	IPR000264;IPR020858;IPR020857;IPR014760;IPR000213;IPR015247;
P76196	IPR015060;IPR010982;IPR027910;
P09544	IPR005817;IPR009140;IPR018161;
Q45614	IPR003660;IPR003594;IPR036890;IPR005467;IPR003661;IPR036097;IPR001610;IPR000014;IPR000700;IPR035965;IPR004358;
P36906	IPR000514;IPR017853;
Q14191	IPR002562;IPR011545;IPR004589;IPR014001;IPR001650;IPR029491;IPR010997;IPR002121;IPR027417;IPR032284;IPR012337;IPR036397;IPR018982;IPR036388;IPR036390;
P56703	IPR005817;IPR009141;IPR018161;
P15273	IPR029021;IPR015103;IPR036484;IPR000242;IPR016130;IPR003595;IPR003546;IPR000387;
P29009	
P76164	
P07947	IPR011009;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR036028;IPR001452;IPR008266;IPR020635;IPR035751;
P69346	IPR006442;IPR036165;
P08538	IPR029021;IPR015103;IPR036484;IPR000242;IPR016130;IPR003595;IPR003546;IPR000387;
P43403	IPR011009;IPR023420;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR035838;IPR008266;IPR020635;IPR012234;
P43404	IPR011009;IPR023420;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR035838;IPR008266;IPR020635;IPR012234;
P77173	IPR011919;IPR007449;IPR036765;
P19320	IPR003987;IPR007110;IPR036179;IPR013783;IPR008424;IPR013098;IPR003599;IPR003598;IPR013106;IPR013151;IPR003989;
P35968	IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;IPR013151;IPR011009;IPR000719;IPR017441;IPR001245;IPR008266;IPR020635;IPR001824;IPR009136;
P30083	IPR017981;IPR036445;IPR001879;IPR000832;IPR017983;IPR001571;IPR001771;
P03101	IPR002210;IPR036973;IPR011222;
Q99986	IPR011009;IPR000719;IPR017441;IPR008271;
Q9R1S4	IPR004827;
P03126	IPR001334;IPR038575;
Q8IV63	IPR011009;IPR000719;IPR026870;
P0C1S8	IPR011009;IPR000719;IPR017441;IPR008271;IPR017164;
P80457	IPR002888;IPR036884;IPR036010;IPR001041;IPR006058;IPR000674;IPR036856;IPR016208;IPR008274;IPR037165;IPR005107;IPR036683;IPR016166;IPR036318;IPR002346;IPR022407;IPR014307;
Q6PFW1	IPR033379;IPR000560;IPR037446;IPR029033;
Q6B4J2	IPR012932;IPR038354;
Q9BQB6	IPR012932;IPR038354;
P04004	IPR000585;IPR036375;IPR018487;IPR018486;IPR036024;IPR020436;IPR001212;
P48281	IPR035500;IPR000536;IPR001723;IPR000324;IPR001628;IPR013088;
P32241	IPR017981;IPR036445;IPR001879;IPR000832;IPR017983;IPR001571;IPR001771;
P08670	IPR001664;IPR018039;IPR039008;IPR006821;IPR027699;
Q27963	IPR011701;IPR020846;IPR036259;IPR004734;
P02774	IPR000264;IPR020858;IPR020857;IPR014760;IPR000213;IPR015247;
P04014	IPR001177;IPR014000;IPR014015;IPR027417;IPR016393;
P35916	IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;IPR011009;IPR000719;IPR017441;IPR001245;IPR008266;IPR020635;IPR001824;IPR009137;
P06794	IPR002210;IPR036973;IPR011222;
P26535	IPR002210;IPR036973;IPR011222;
P83512	IPR024079;IPR001590;IPR002870;IPR034027;
P27467	IPR005817;IPR009141;IPR018161;
P47989	IPR002888;IPR036884;IPR036010;IPR001041;IPR006058;IPR000674;IPR036856;IPR016208;IPR008274;IPR037165;IPR005107;IPR036683;IPR016166;IPR036318;IPR002346;IPR022407;IPR014307;
Q99MA2	IPR029149;IPR036005;IPR000587;IPR000994;IPR033740;IPR032416;IPR001131;
O00089	IPR026891;IPR002772;IPR036881;IPR001764;IPR036962;IPR017853;IPR013783;
P04275	IPR006207;IPR036084;IPR002919;IPR014853;IPR037578;IPR032361;IPR002035;IPR001007;IPR001846;IPR036465;
Q9UPY5	IPR002293;IPR004760;
P22985	IPR002888;IPR036884;IPR036010;IPR001041;IPR006058;IPR000674;IPR036856;IPR016208;IPR008274;IPR037165;IPR005107;IPR036683;IPR016166;IPR036318;IPR002346;IPR022407;IPR014307;
Q9NQW7	IPR029149;IPR036005;IPR000587;IPR000994;IPR033740;IPR032416;IPR001131;
O43895	IPR029149;IPR036005;IPR000587;IPR000994;IPR033740;IPR032416;IPR001131;
P0A9M5	IPR000836;IPR029057;IPR023747;
P20153	IPR035500;IPR000536;IPR001723;IPR000003;IPR001628;IPR013088;
Q9QZQ3	IPR001483;
Q62666	IPR011701;IPR020846;IPR036259;
P81721	IPR011701;IPR020846;IPR036259;
P25051	IPR011761;IPR013815;IPR000291;IPR005905;IPR011095;IPR011127;IPR016185;
P16140	IPR020003;IPR004100;IPR000194;IPR005723;IPR027417;IPR022879;
Q9U5N1	IPR004907;IPR036132;
Q9QXY7	IPR018629;
O14980	IPR011989;IPR016024;IPR013598;IPR001494;IPR014877;
P98170	IPR001370;IPR001841;IPR013083;
Q9NQH7	IPR007865;IPR029149;IPR036005;IPR000994;
Q9PTN2	IPR035500;IPR000536;IPR001723;IPR000324;IPR001628;IPR013088;
Q28037	IPR035500;IPR000536;IPR001723;IPR000324;IPR001628;IPR013088;
Q8TAF3	IPR021772;IPR020472;IPR015943;IPR001680;IPR019775;IPR017986;IPR036322;
O08816	IPR000095;IPR036936;IPR030214;IPR011993;IPR011026;IPR033927;IPR000697;IPR003124;
Q9X1N5	IPR000715;
P15498	IPR022613;IPR001715;IPR036872;IPR035899;IPR000219;IPR001331;IPR002219;IPR011993;IPR001849;IPR037832;IPR000980;IPR036860;IPR036028;IPR001452;IPR003096;IPR028530;IPR035879;IPR035730;IPR035729;
P49767	IPR004153;IPR029034;IPR023581;IPR000072;
P17948	IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;IPR013106;IPR013151;IPR011009;IPR000719;IPR017441;IPR001245;IPR008266;IPR020635;IPR001824;IPR009135;
P35969	IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;IPR011009;IPR000719;IPR017441;IPR001245;IPR008266;IPR020635;IPR001824;IPR009135;
P61964	IPR020472;IPR015943;IPR001680;IPR019775;IPR017986;IPR036322;IPR037834;
P30291	IPR011009;IPR000719;IPR017441;IPR008271;IPR017164;
P15822	IPR034729;IPR036236;IPR013087;
Q9SMJ3	IPR002937;IPR036188;IPR014103;
P56704	IPR005817;IPR009141;IPR018161;
Q9LM02	IPR013216;IPR030384;IPR029063;IPR013705;
P56726	IPR015526;IPR000539;IPR020067;IPR036790;IPR017981;IPR026544;IPR035683;
Q8NHU3	IPR025749;
O88397	IPR002350;IPR036058;IPR020846;IPR036259;IPR004156;
Q92959	IPR002350;IPR036058;IPR020846;IPR036259;IPR004156;
Q00910	IPR002350;IPR036058;IPR020846;IPR036259;IPR004156;
Q96BD0	IPR002350;IPR036058;IPR020846;IPR036259;IPR004156;
O77760	IPR004299;IPR014371;IPR030687;
O88908	IPR004299;IPR014371;IPR030687;
Q9WTN3	IPR011598;IPR024097;IPR036638;
Q9C0H9	IPR022782;IPR026727;
Q96SB4	IPR011009;IPR000719;IPR017441;IPR008271;
O59791	IPR001926;IPR036052;
P51649	IPR016161;IPR016163;IPR016160;IPR029510;IPR016162;IPR015590;IPR010102;
P30872	IPR000276;IPR017452;IPR000586;IPR001116;
P28646	IPR000276;IPR017452;IPR000586;IPR001116;
P30875	IPR000276;IPR017452;IPR000586;IPR002074;
P30680	IPR000276;IPR017452;IPR000586;IPR002074;
P30935	IPR000276;IPR017452;IPR000586;IPR001856;
P30937	IPR000276;IPR017452;IPR000586;IPR001512;
P35346	IPR000276;IPR017452;IPR000586;IPR001184;
O08858	IPR000276;IPR017452;IPR000586;IPR001184;
O43704	IPR027417;IPR000863;IPR033289;
Q9UEE5	IPR011009;IPR000719;IPR017441;IPR008271;
O94768	IPR011009;IPR000719;IPR017441;IPR008271;
P17988	IPR027417;IPR000863;
P50226	IPR027417;IPR000863;
P15709	IPR027417;IPR000863;
O75762	IPR002110;IPR020683;IPR036770;IPR005821;IPR030288;
Q8BLA8	IPR002110;IPR020683;IPR036770;IPR005821;IPR030288;
P40763	IPR008967;IPR000980;IPR036860;IPR001217;IPR035855;IPR036535;IPR013800;IPR015988;IPR013801;IPR012345;IPR013799;
P52631	IPR008967;IPR000980;IPR036860;IPR001217;IPR035855;IPR036535;IPR013800;IPR015988;IPR013801;IPR012345;IPR013799;
P42226	IPR008967;IPR000980;IPR036860;IPR001217;IPR028187;IPR035857;IPR036535;IPR013800;IPR015988;IPR013801;IPR012345;IPR013799;
P47154	IPR027057;IPR001915;IPR032456;
Q13586	IPR001660;IPR013761;IPR032393;IPR037608;IPR037609;IPR030463;
P84903	IPR001660;IPR013761;IPR032393;IPR037608;IPR037609;IPR030463;
Q9P289	IPR011009;IPR000719;IPR017441;IPR035056;
P0A877	IPR013785;IPR011060;IPR018204;IPR002028;
Q9BYT3	IPR011009;IPR000719;IPR017441;IPR008271;
P04278	IPR013320;IPR001791;
Q9NR97	IPR000483;IPR001611;IPR003591;IPR032675;IPR000157;IPR027175;IPR035897;
Q92835	IPR036691;IPR005135;IPR000300;IPR000980;IPR036860;
Q9NR96	IPR001611;IPR003591;IPR000157;IPR027181;IPR035897;
Q96EB6	IPR029035;IPR003000;IPR026591;IPR026590;
Q8IXJ6	IPR029035;IPR003000;IPR026591;IPR017328;IPR026590;
P08294	IPR036423;IPR024134;IPR018152;IPR001424;
P70502	IPR002350;IPR036058;IPR020846;IPR036259;IPR004156;
Q99N01	IPR002350;IPR036058;IPR020846;IPR036259;IPR004156;
P35710	IPR009071;IPR036910;
Q9UHE8	IPR013130;
Q9BXU1	IPR011009;IPR000719;IPR035437;IPR002999;
Q15208	IPR000961;IPR011009;IPR017892;IPR000719;IPR017441;IPR008271;
Q9UEW8	IPR011009;IPR024678;IPR000719;IPR017441;
O94804	IPR011009;IPR022165;IPR000719;IPR017441;IPR008271;
Q13188	IPR011009;IPR024205;IPR000719;IPR017441;IPR011524;
Q15831	IPR011009;IPR039154;IPR000719;IPR017441;IPR008271;
P16949	IPR030514;IPR000956;IPR036002;
P96471	IPR004093;IPR036120;IPR008124;
P15589	IPR017849;IPR017850;IPR024607;IPR000917;
Q9FBI2	IPR036041;IPR001574;IPR017988;IPR016138;IPR016139;IPR016331;
P29599	IPR000209;IPR036852;IPR023827;IPR022398;IPR023828;IPR015500;IPR034202;
P00780	IPR000209;IPR036852;IPR023827;IPR022398;IPR023828;IPR015500;IPR010259;IPR037045;IPR034202;
P0A879	IPR001926;IPR006653;IPR006654;IPR023026;IPR036052;
Q6IYF9	IPR000276;IPR017452;
Q9UMX1	IPR020941;IPR024314;IPR038489;IPR037181;IPR007768;IPR016591;
P63165	IPR022617;IPR033950;IPR029071;IPR000626;
P55854	IPR022617;IPR033950;IPR029071;IPR000626;
P00390	IPR036188;IPR023753;IPR016156;IPR006322;IPR001100;IPR004099;IPR012999;
P09488	IPR010987;IPR036282;IPR040079;IPR004045;IPR004046;IPR003081;IPR036249;
P18265	IPR011009;IPR000719;IPR017441;IPR008271;IPR039192;
P54819	IPR006259;IPR000850;IPR033690;IPR007862;IPR028587;IPR027417;
P97924	IPR001251;IPR036865;IPR035899;IPR000219;IPR003961;IPR036116;IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;IPR028569;IPR011009;IPR011993;IPR001849;IPR000719;IPR017441;IPR008271;IPR036028;IPR001452;IPR018159;IPR002017;
P00515	IPR012198;IPR003117;IPR018490;IPR018488;IPR000595;IPR014710;
P00517	IPR000961;IPR011009;IPR039035;IPR000719;IPR017441;IPR008271;
Q9BXC0	IPR000276;IPR017452;IPR028016;
Q8C131	IPR000276;IPR017452;IPR028016;
Q9EP66	IPR000276;IPR017452;IPR028017;
Q9UL51	IPR018490;IPR018488;IPR000595;IPR005821;IPR013621;IPR003938;IPR014710;
O88703	IPR018490;IPR018488;IPR000595;IPR005821;IPR013621;IPR003938;IPR014710;
Q92831	IPR016181;IPR001487;IPR036427;IPR018359;IPR037800;IPR016376;IPR000182;IPR009464;
Q6YP21	IPR004839;IPR034612;IPR015424;IPR015422;IPR015421;
Q92993	IPR016181;IPR016197;IPR000953;IPR037995;IPR002717;IPR025995;IPR036388;
Q9H7Z6	IPR016181;IPR016197;IPR000953;IPR002717;IPR037906;IPR025995;IPR036388;
P56524	IPR033660;IPR000286;IPR023801;IPR037138;IPR024643;IPR017320;IPR023696;
Q99P99	IPR033660;IPR000286;IPR023801;IPR037138;IPR024643;IPR017320;IPR023696;
Q9UQL6	IPR000286;IPR023801;IPR037138;IPR024643;IPR017320;IPR030703;IPR023696;
Q9Z2V5	IPR000286;IPR023801;IPR037138;IPR023696;IPR013083;IPR001607;
P42858	IPR011989;IPR016024;IPR000091;IPR028426;IPR024613;
P42859	IPR011989;IPR016024;IPR000091;IPR028426;IPR024613;
P13716	IPR001731;IPR030656;IPR013785;
P23291	IPR011009;IPR000719;IPR017441;IPR008271;
Q6P2M8	IPR011009;IPR000719;IPR017441;IPR008271;
Q9UQM7	IPR013543;IPR039071;IPR011009;IPR032710;IPR000719;IPR017441;IPR008271;
P11275	IPR013543;IPR039071;IPR011009;IPR032710;IPR000719;IPR017441;IPR008271;
Q9Z2W9	IPR001828;IPR019594;IPR001508;IPR001320;IPR028082;
Q14833	IPR001828;IPR000337;IPR011500;IPR038550;IPR017978;IPR017979;IPR000162;IPR001786;IPR028082;
Q14831	IPR001828;IPR000337;IPR011500;IPR038550;IPR017978;IPR017979;IPR000162;IPR001883;IPR028082;
P42264	IPR001828;IPR019594;IPR001508;IPR001320;IPR028082;
Q8IV61	IPR020454;IPR011992;IPR018247;IPR002048;IPR002219;IPR008937;IPR000651;IPR023578;IPR001895;IPR036964;IPR029645;
Q27546	IPR015910;IPR023186;IPR001910;IPR036452;
