Entry	Cross-reference (InterPro)
P29965	IPR003263;IPR021184;IPR006052;IPR008983;
P29017	IPR007110;IPR036179;IPR013783;IPR003597;IPR011161;IPR037055;IPR011162;
P16070	IPR016186;IPR001231;IPR016187;IPR000538;
P04234	IPR015484;IPR015485;IPR036179;IPR013783;IPR032052;IPR003110;
P01732	IPR015468;IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
Q5VXM1	IPR000859;IPR035914;
Q9UJX2	IPR007192;IPR013026;IPR011990;IPR019734;
P32970	IPR021184;IPR006052;IPR008983;
Q9H305	IPR006629;IPR037519;
Q00537	IPR011009;IPR000719;IPR017441;IPR008271;
O95180	IPR005821;IPR005445;IPR027359;
Q9P0X4	IPR030162;IPR005821;IPR005445;IPR002077;IPR027359;
Q16790	IPR018429;IPR001148;IPR036398;IPR023561;IPR018338;
Q9HA72	IPR029569;IPR029570;
Q8N3J6	IPR013162;IPR007110;IPR036179;IPR013783;IPR003599;IPR003598;IPR013106;IPR003585;
P06881	IPR021117;IPR021116;IPR018360;IPR015476;IPR001693;
O43852	IPR027239;IPR011992;IPR018247;IPR002048;
Q96LZ3	IPR011992;IPR018247;IPR002048;
Q5T5Y3	IPR032940;IPR031372;IPR022613;IPR001715;IPR036872;IPR038209;IPR014797;IPR011033;
O15484	IPR033884;IPR000008;IPR035892;IPR033883;IPR022684;IPR022682;IPR022683;IPR036213;IPR038765;IPR000169;IPR001300;
Q5VZK9	IPR029764;IPR031943;IPR001611;IPR032675;IPR011993;
Q05329	IPR002129;IPR015424;IPR015421;IPR021115;
P08311	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
Q14790	IPR033170;IPR029030;IPR033139;IPR016129;IPR011029;IPR001875;IPR002398;IPR002138;IPR001309;IPR015917;
Q13938	IPR011992;IPR018247;IPR002048;
Q96KX2	IPR002189;IPR037282;IPR017865;
P41180	IPR001828;IPR000337;IPR011500;IPR038550;IPR017978;IPR000068;IPR017979;IPR028082;
Q5NE16	IPR038765;IPR013128;
Q8WTX7	IPR030415;IPR027795;IPR026249;
Q8NAP1	IPR027795;IPR026249;
P15085	IPR034248;IPR036990;IPR003146;IPR000834;
Q13191	IPR024162;IPR014741;IPR036537;IPR003153;IPR014742;IPR039520;IPR024159;IPR011992;IPR036860;IPR015940;IPR001841;IPR013083;IPR017907;
Q9H6E4	IPR026321;
P0DN79	IPR000644;IPR005857;IPR001216;IPR001926;IPR036052;
P35520	IPR000644;IPR005857;IPR001216;IPR001926;IPR036052;
Q9P0B6	IPR028194;
P16152	IPR036291;IPR020904;IPR002347;
Q9UNH5	IPR029260;IPR000340;IPR026068;IPR029021;IPR016130;IPR003595;IPR000387;IPR020422;
A6NC98	IPR036872;IPR008636;
Q5JTY5	IPR011629;IPR036627;IPR003495;IPR027417;
Q6ZUJ4	IPR031670;
Q5T9S5	IPR029613;
Q6ZRK6	IPR031650;
A2IDD5	IPR039873;IPR029329;
Q16627	IPR039809;IPR000827;IPR001811;IPR036048;
P53701	IPR000511;
Q8N4S0	IPR025244;IPR025451;
Q9H0W5	IPR026526;IPR026523;
Q9NVE4	IPR037383;
Q8WXS5	IPR004031;IPR008372;IPR008368;
P13501	IPR030595;IPR039809;IPR000827;IPR001811;IPR036048;
Q5VVM6	IPR031476;
P49662	IPR001315;IPR029030;IPR033139;IPR016129;IPR011029;IPR002398;IPR002138;IPR001309;IPR015917;
P19113	IPR010977;IPR002129;IPR015424;IPR015422;IPR015421;IPR021115;
Q9UBR2	IPR033157;IPR038765;IPR025661;IPR013128;IPR000668;
Q7Z7H3	
P47755	IPR002189;IPR037282;IPR017865;
A6NCI8	IPR040292;IPR027898;
O60911	IPR038765;IPR025661;IPR000169;IPR025660;IPR013128;IPR000668;IPR039417;IPR013201;
Q96LR7	
Q8N535	
Q6UXQ4	IPR031699;
Q8NDL9	IPR034286;IPR000834;
Q9HBI5	IPR028006;
Q96JN2	
Q96M63	
Q96NT0	IPR040357;
Q8IYX3	IPR031532;
Q6TFL3	IPR038820;
Q8NCX0	IPR038807;
Q9GZT6	IPR024461;
Q5T0U0	IPR039998;
A6NGH7	IPR026789;
Q9BUN5	IPR025271;
Q8N715	IPR029090;
Q5JPI3	IPR032710;IPR026698;
Q0P6D6	IPR037693;
A0A1B0GTC6	
Q4VC31	IPR019171;
Q96M83	IPR029272;
P13236	IPR039809;IPR000827;IPR001811;IPR036048;
P22362	IPR039809;IPR000827;IPR001811;IPR036048;
Q8WXS4	IPR029372;
P48745	IPR006207;IPR006208;IPR009030;IPR000867;IPR012395;IPR017891;IPR000884;IPR036383;IPR001007;
P78396	IPR039361;IPR013763;IPR036915;IPR004367;IPR006671;
P51679	IPR002239;IPR000355;IPR000276;IPR017452;
Q6ZMN8	IPR028861;IPR039361;IPR013763;IPR036915;IPR006671;
O96020	IPR039361;IPR013763;IPR036915;IPR004367;IPR028858;IPR006671;
Q8N1B3	IPR013763;IPR036915;IPR028759;IPR006671;
P51959	IPR028860;IPR039361;IPR013763;IPR036915;IPR006671;
Q5T2Q4	IPR013763;IPR036915;IPR013922;IPR012399;
Q6YHK3	IPR009048;IPR036595;IPR011625;IPR011626;IPR013783;IPR014756;IPR001599;IPR019742;IPR002890;IPR008930;
O14618	IPR006121;IPR036163;IPR036423;IPR024134;IPR018152;IPR001424;
Q99440	
P20963	IPR021663;IPR003110;IPR024128;
P19397	IPR000301;IPR018499;IPR018503;IPR008952;
Q9BZW8	IPR007110;IPR036179;IPR013783;IPR024304;IPR024303;
P60033	IPR000301;IPR018499;IPR018503;IPR008952;
Q16543	IPR004918;IPR013873;IPR013874;IPR038189;IPR013855;
Q9BRK5	IPR011992;IPR018247;IPR002048;
Q8WWF1	IPR027957;
Q5SR53	
Q3SY05	
Q8TC20	IPR029381;
O60840	IPR031688;IPR031649;IPR005821;IPR014873;IPR030157;IPR005446;IPR002077;IPR027359;
P35218	IPR001148;IPR036398;IPR023561;IPR018338;
Q05682	IPR006017;IPR006018;
Q08289	IPR035605;IPR008145;IPR027417;IPR036028;IPR001452;IPR005444;IPR000584;
Q8NFZ8	IPR028807;IPR013162;IPR007110;IPR036179;IPR013783;IPR003599;IPR003598;IPR013106;IPR003585;
P40121	IPR029006;IPR029917;IPR007123;IPR007122;
Q86VP6	IPR011989;IPR016024;IPR039852;IPR013932;
Q8WVQ1	IPR009283;IPR036258;
P07384	IPR033883;IPR022684;IPR022682;IPR022683;IPR036213;IPR029643;IPR011992;IPR018247;IPR002048;IPR038765;IPR000169;IPR001300;
Q9Y6Q1	IPR033884;IPR000008;IPR035892;IPR033883;IPR022684;IPR022682;IPR022683;IPR036213;IPR029540;IPR038765;IPR001300;
P05814	IPR001588;IPR016345;IPR031305;
Q99259	IPR002129;IPR015424;IPR015421;IPR021115;
P43235	IPR038765;IPR025661;IPR000169;IPR025660;IPR013128;IPR000668;IPR015644;IPR039417;IPR013201;
O14958	IPR001393;IPR018233;IPR036249;
P52907	IPR002189;IPR037282;IPR017865;
Q53S99	IPR002666;
Q6ZV80	
Q6P9G0	IPR001199;IPR036400;
Q2NKX9	IPR018888;
O95810	IPR033298;IPR026752;
Q9UI42	IPR034248;IPR036990;IPR003146;IPR000834;
Q96MI9	IPR016024;IPR000834;
P14384	IPR008969;IPR033842;IPR000834;
P15169	IPR008969;IPR000834;
P23435	IPR001073;IPR008983;
Q8IVL8	IPR033850;IPR000834;
Q92793	IPR001487;IPR036427;IPR018359;IPR031162;IPR013178;IPR003101;IPR036529;IPR009110;IPR014744;IPR037073;IPR010303;IPR038547;IPR035898;IPR013083;IPR000197;IPR000433;
P16870	IPR008969;IPR034232;IPR000834;
Q9UPW5	IPR011989;IPR016024;IPR033852;IPR000834;
Q6ZUS6	IPR019179;
Q96HB5	IPR039108;IPR021774;
Q4V339	IPR011629;IPR036627;IPR003495;IPR027417;
H3BU77	
Q9P1Z9	IPR026701;IPR028089;IPR027914;
Q5TID7	IPR026687;
P0C7I6	IPR039284;
Q8IYK2	IPR038949;
Q9Y698	IPR004031;IPR005422;IPR008368;
Q6UXH8	IPR008160;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;
Q9Y3X0	IPR029336;
Q8N3J3	IPR028045;
Q6ZR85	IPR038963;
Q96L46	IPR011992;IPR002048;
Q15125	IPR007905;IPR033118;
Q9UNS2	IPR037753;IPR000717;IPR036388;IPR036390;
Q92905	IPR037740;IPR000555;IPR037518;
O95672	IPR029736;IPR024079;IPR000718;IPR018497;IPR008753;
Q9H8E8	IPR016181;IPR000182;IPR037829;
Q13011	IPR029045;IPR018376;IPR001753;IPR014748;
Q9NTX5	IPR029045;IPR018376;IPR001753;
P30084	IPR029045;IPR018376;IPR001753;IPR014748;
Q96S65	IPR031972;IPR023260;
Q08426	IPR006180;IPR006176;IPR006108;IPR008927;IPR029045;IPR018376;IPR001753;IPR036291;
Q8WYN3	IPR031972;IPR023260;
P42126	IPR029045;IPR018376;IPR001753;
O75521	IPR022408;IPR000582;IPR035984;IPR029045;IPR001753;IPR014748;IPR014352;
Q5VYK3	IPR011989;IPR016024;IPR024372;IPR032878;
O94769	IPR001611;IPR025875;IPR003591;IPR032675;IPR001007;
Q12996	IPR003107;IPR008847;IPR011990;
O94985	IPR002126;IPR015919;IPR026914;IPR013320;
Q9GZN8	IPR026794;
Q9H4D0	IPR002126;IPR015919;IPR026914;IPR013320;
O60676	IPR027214;IPR000010;
P0C5K6	
Q05048	IPR032028;IPR038184;IPR015943;IPR001680;IPR019775;IPR017986;IPR036322;
Q8N268	
A1L168	
Q8WUE5	IPR012340;IPR025223;
Q5JQC4	IPR028930;
P0C2W7	IPR028930;
O75638	IPR015419;
Q2NKJ3	IPR029156;
Q8WYA6	IPR011989;IPR016024;IPR039678;IPR013180;
Q9Y5B0	IPR001357;IPR036420;IPR039189;IPR015388;IPR004274;IPR011947;IPR036412;IPR023214;
Q9GZU7	IPR011948;IPR004274;IPR036412;IPR023214;IPR040078;
O15194	IPR011948;IPR004274;IPR036412;IPR023214;IPR040078;
Q86UF2	
P16410	IPR008096;IPR040216;IPR036179;IPR013783;IPR003599;IPR013106;
O14681	IPR009890;
P01034	IPR027214;IPR000010;IPR018073;
Q6ZPD9	IPR018732;IPR030039;
Q9BU20	IPR027417;IPR039677;IPR001806;
P08684	IPR001128;IPR017972;IPR008072;IPR002402;IPR036396;
F2Z3M2	
Q9BSJ5	IPR037694;
Q8TCG5	IPR000542;IPR039551;IPR032476;
A4D0V7	IPR025883;
Q96BA8	IPR004827;IPR001630;IPR029805;
P17927	IPR035976;IPR000436;
Q6FI81	IPR007785;IPR013216;IPR029063;
Q01094	IPR015633;IPR037241;IPR032198;IPR003316;IPR036388;IPR036390;
Q494W8	IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
Q14209	IPR015633;IPR037241;IPR032198;IPR003316;IPR036388;IPR036390;
O00716	IPR015633;IPR037241;IPR032198;IPR003316;IPR036388;IPR036390;
P06850	IPR018446;IPR000187;IPR003620;
P07320	IPR001064;IPR011024;
Q8WXF5	IPR001064;IPR011024;
Q9P021	IPR019367;
O75462	IPR003961;IPR036116;IPR015152;IPR036179;IPR013783;
Q6ZTU2	IPR031575;
Q5TZA2	IPR026733;
P46108	IPR035458;IPR035457;IPR000980;IPR036860;IPR036028;IPR001452;
Q8IVE0	IPR026733;
Q9HCS5	IPR030696;IPR019749;IPR000798;IPR014847;IPR014352;IPR035963;IPR019748;IPR019747;IPR000299;IPR018979;IPR018980;IPR011993;IPR029071;
Q9H336	IPR001283;IPR018244;IPR014044;IPR035940;IPR004043;IPR036609;
Q9UBG3	IPR026792;IPR011992;IPR018247;IPR002048;IPR034325;IPR013787;
Q9H3Y0	IPR001283;IPR014044;IPR035940;
O75718	IPR033212;IPR011990;
P02489	IPR002068;IPR001436;IPR012274;IPR003090;IPR031107;IPR008978;
Q9NSK7	IPR033369;
Q9UFG5	IPR028227;
Q6RUI8	
Q5BKX5	IPR040043;
A6NCJ1	IPR029203;
Q9NVV2	
C9J6K1	IPR031746;
Q5T4H9	
Q9Y600	IPR002129;IPR015424;IPR015421;
Q6XLA1	
Q5T3F8	IPR032880;IPR027815;IPR003864;
P48664	IPR001991;IPR018107;IPR036458;
A0A140G945	IPR002068;IPR001436;IPR012274;IPR003090;IPR031107;IPR008978;
Q9Y2W7	IPR011992;IPR018247;IPR002048;
P09603	IPR009079;IPR008001;
P0DML3	IPR009079;IPR001400;IPR018116;
P04141	IPR009079;IPR000773;
P68400	IPR011009;IPR000719;IPR017441;IPR008271;
Q8WXD9	IPR002110;IPR020683;IPR036770;IPR027013;IPR032232;IPR035497;IPR035498;IPR035495;IPR032117;IPR001660;IPR013761;IPR036028;IPR001452;
Q8WXE0	IPR002110;IPR020683;IPR036770;IPR035497;IPR035498;IPR035499;IPR032117;IPR001660;IPR013761;IPR036028;IPR001452;
Q8NEV1	IPR011009;IPR000719;IPR017441;IPR008271;
Q56P03	IPR019370;
Q13098	IPR033008;IPR000717;IPR019585;IPR036390;
Q00534	IPR028788;IPR011009;IPR000719;IPR017441;IPR008271;
P50613	IPR037770;IPR011009;IPR000719;IPR017441;IPR008271;
P55273	IPR002110;IPR020683;IPR036770;
Q9Y6F8	IPR016197;IPR000953;IPR017984;IPR023780;IPR023779;IPR029045;IPR001753;IPR014748;
Q7Z6I8	IPR040419;
Q52M75	
Q5TB80	IPR038774;
Q9H211	IPR032054;IPR014939;IPR036390;
Q96ST8	IPR033545;
Q9HC77	IPR033068;IPR009852;IPR026581;
Q96MT8	IPR029608;IPR031470;
Q96LK0	IPR029412;
Q5T6M2	
Q96G23	IPR009057;IPR001356;IPR016439;IPR006634;
Q8NDM7	IPR039692;IPR015943;IPR036322;
Q9P0P8	IPR039167;
Q6V702	IPR027887;
Q4VX62	
P0DN87	IPR029034;IPR006208;IPR001545;IPR018245;
Q6ZUL3	
E5RJ46	
Q16880	IPR002213;IPR035595;
P32929	IPR000277;IPR015424;IPR015422;IPR015421;
Q96KT6	
Q8TAZ6	IPR008253;
Q8IZR5	IPR008253;
Q96DZ9	IPR008253;
Q8IZV2	IPR013295;IPR008253;
Q9UBR5	IPR008253;
Q8N8Q8	IPR001708;
Q05923	IPR000340;IPR024950;IPR008343;IPR029021;IPR001763;IPR036873;IPR016130;IPR003595;IPR000387;IPR020422;
Q49B96	IPR010625;IPR009069;
Q96I36	IPR029208;
P00395	IPR023616;IPR036927;IPR000883;IPR023615;IPR033944;
Q7Z3J2	IPR029705;
P05093	IPR001128;IPR017972;IPR002401;IPR036396;
Q9H693	IPR027919;
P98187	IPR001128;IPR017972;IPR002401;IPR036396;
P10635	IPR001128;IPR017972;IPR002401;IPR008069;IPR036396;
P05181	IPR001128;IPR017972;IPR002401;IPR008070;IPR036396;
P13584	IPR001128;IPR017972;IPR002401;IPR036396;
Q86YF9	IPR032714;IPR013087;
O75881	IPR001128;IPR024204;IPR002403;IPR036396;
Q9HB55	IPR001128;IPR017972;IPR008072;IPR002402;IPR036396;
Q9NYL5	IPR001128;IPR024204;IPR002403;IPR036396;
Q8NEP4	IPR027979;
Q8N4C9	IPR031668;
Q8IZN7	IPR025933;
Q8WUS8	IPR002225;IPR036291;
Q15828	IPR027214;IPR000010;IPR018073;
Q14118	IPR027468;IPR006644;IPR015919;IPR008465;IPR013783;IPR030398;
Q86T65	IPR011989;IPR016024;IPR014767;IPR015425;IPR010472;IPR014768;IPR010473;
Q9H1M4	IPR025933;
Q30KQ9	IPR025933;
Q7Z7B7	IPR025933;
Q8NES8	IPR025933;
Q92904	IPR037366;IPR037551;IPR034779;IPR012677;IPR035979;IPR000504;
Q9H9R9	IPR007531;
Q96EP5	IPR034134;IPR034131;IPR012677;IPR035979;IPR000504;
Q8NFT6	IPR001357;IPR006572;IPR038545;
A6NGE4	IPR015943;IPR001680;IPR017986;IPR036322;
P0C7V8	IPR015943;IPR001680;IPR017986;IPR036322;
Q5QP82	IPR039085;IPR015943;IPR001680;IPR019775;IPR017986;IPR036322;
Q5T6F0	IPR015943;IPR001680;IPR019775;IPR017986;IPR036322;
Q6ZNG2	IPR009057;IPR017970;IPR001356;IPR020479;IPR000047;
Q5VU92	IPR015943;IPR001680;IPR017986;IPR036322;
P61962	IPR015943;IPR001680;IPR019775;IPR017986;IPR036322;
Q8N8Z6	IPR000859;IPR000421;IPR008979;IPR004043;IPR036609;IPR035914;
Q96PD2	IPR000859;IPR000421;IPR008979;IPR004043;IPR036609;IPR035914;
Q8IU60	IPR007722;IPR036189;IPR015797;IPR020084;IPR000086;
Q96C86	IPR008594;IPR019808;IPR036265;IPR011145;
Q96SD1	IPR011084;IPR001279;IPR036866;
Q9BTE1	IPR001451;IPR011004;
P06132	IPR038071;IPR006361;IPR000257;
Q9NUU7	IPR011545;IPR014001;IPR001650;IPR027417;IPR014014;
Q9UMR2	IPR011545;IPR014001;IPR001650;IPR027417;IPR014014;
O95865	IPR033199;IPR033202;
P35638	IPR004827;IPR016670;
Q9BUQ8	IPR011545;IPR014001;IPR001650;IPR027417;IPR000629;IPR014014;
Q96D03	IPR012918;IPR038281;
Q9H223	IPR022812;IPR011992;IPR018247;IPR002048;IPR000261;IPR029952;IPR031692;IPR030381;IPR027417;
Q9UI10	IPR000649;IPR037171;
Q9NWV4	IPR008584;
Q9NRR1	IPR029253;
Q30KR1	
Q30KQ6	IPR025933;
Q5J5C9	IPR025933;
Q13117	IPR037366;IPR034778;IPR037551;IPR012677;IPR035979;IPR000504;
O43293	IPR011009;IPR000719;IPR017441;IPR008271;
Q8WV16	IPR015943;IPR001680;IPR017986;IPR036322;
Q96JK2	IPR015943;IPR001680;IPR017986;IPR036322;
O15075	IPR003533;IPR036572;IPR011009;IPR000719;IPR017441;IPR008271;
Q9C098	IPR011009;IPR000719;IPR017441;IPR008271;
P32321	IPR016192;IPR002125;IPR016193;IPR016473;IPR015517;IPR035105;
O75935	IPR009991;
Q9NQC7	IPR036859;IPR000938;IPR038765;IPR001394;IPR018200;IPR028889;
Q9H9B1	IPR002110;IPR020683;IPR036770;IPR038035;IPR007728;IPR001214;
Q96J86	IPR022640;
P59861	IPR025933;
Q30KQ1	IPR025933;
Q8N688	IPR025933;
Q9UIK4	IPR011009;IPR000719;IPR017441;IPR008271;
Q8TCX1	IPR040045;IPR022780;IPR027417;
Q58WW2	IPR000048;IPR015943;IPR001680;IPR017986;IPR036322;
M0R2J8	IPR003533;IPR036572;IPR035992;IPR000772;
Q13409	IPR025956;IPR015943;IPR001680;IPR017986;IPR036322;
Q9NPI6	IPR010334;IPR031953;IPR011993;
P43897	IPR036402;IPR001816;IPR014039;IPR018101;IPR009060;
Q9NZC4	IPR033071;IPR000418;IPR003118;IPR013761;IPR036388;IPR036390;
Q6ZN68	IPR018732;
Q8N104	IPR025933;
Q6NUT2	IPR018732;IPR030042;
Q9H1M3	IPR020520;IPR025933;
Q8N136	IPR020472;IPR015943;IPR001680;IPR019775;IPR017986;IPR036322;
Q30KQ4	IPR025933;
Q96PH6	IPR025933;
Q4QY38	IPR025933;
Q30KP8	IPR035307;
Q8N687	IPR025933;
Q9BYW3	IPR025933;
A6NH13	
Q8NA75	IPR015943;IPR001680;IPR017986;IPR036322;
Q9UK59	IPR004843;IPR007708;
Q9NV06	IPR007287;IPR013979;IPR015943;IPR001680;IPR019775;IPR017986;IPR036322;
Q10586	IPR004827;IPR029830;IPR040223;
Q5TAQ9	IPR015943;IPR001680;IPR017986;IPR036322;
Q9NXF7	IPR028216;
Q5H9S7	IPR031620;
Q8WVC6	IPR001977;IPR027417;
Q9Y4B6	IPR016024;IPR006594;IPR033270;IPR015943;IPR036322;
Q9UHG0	IPR033036;IPR003533;IPR036572;
P43146	IPR033012;IPR003961;IPR036116;IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;IPR010560;
O14576	IPR025956;IPR015943;IPR001680;IPR017986;IPR036322;
Q6PH85	IPR014764;IPR005176;IPR009060;
Q15438	IPR011993;IPR001849;IPR023394;IPR000904;IPR035999;
P01040	IPR000010;IPR018073;IPR001713;
Q69YQ0	IPR001715;IPR036872;IPR040166;
P0CZ25	
Q6NXN4	IPR018732;IPR030042;
P08174	IPR035976;IPR000436;
Q5D0E6	IPR008909;IPR037380;IPR009080;
Q8WXU2	IPR007052;IPR037894;IPR008978;IPR013026;IPR011990;IPR019734;
O75553	IPR011993;IPR006020;
Q9UN19	IPR035843;IPR011993;IPR001849;IPR000980;IPR036860;
Q30KQ8	IPR025933;
Q9UER7	IPR005012;IPR031333;IPR038298;
Q9NQZ3	IPR037366;IPR034778;IPR037551;IPR012677;IPR035979;IPR000504;
Q9NR90	IPR037366;IPR034778;IPR037551;IPR012677;IPR035979;IPR000504;
Q86SG3	IPR037366;IPR034778;IPR037551;IPR012677;IPR035979;IPR000504;
Q9UBU7	IPR001357;IPR006572;IPR038545;
Q9UJU6	IPR002108;IPR029006;IPR029923;IPR035717;IPR036028;IPR001452;
P53355	IPR002110;IPR020683;IPR036770;IPR020676;IPR011029;IPR000488;IPR011009;IPR027417;IPR000719;IPR017441;IPR020859;IPR008271;
P35663	IPR026189;IPR029354;
Q14093	IPR026189;IPR029354;
Q9UIA0	IPR011993;IPR001849;IPR023394;IPR000904;IPR035999;
Q0D2K5	
O00622	IPR006207;IPR006208;IPR009030;IPR000867;IPR012395;IPR017891;IPR000884;IPR036383;IPR001007;
O60759	IPR001478;IPR036034;
Q96B18	IPR024844;IPR024843;
P61803	IPR003038;
P0C864	
P98082	IPR011993;IPR006020;
Q99418	IPR011993;IPR001849;IPR023394;IPR000904;IPR035999;
Q63HQ2	IPR013320;IPR001881;IPR013032;IPR000742;IPR003961;IPR036116;IPR013783;IPR001791;
P01036	IPR027214;IPR000010;IPR018073;
Q8N9W5	IPR039304;IPR028235;IPR027974;
A6NKP2	IPR002225;IPR036291;
Q9NYF0	IPR024848;IPR024843;
Q86Y56	IPR011989;IPR016024;IPR021133;IPR034085;
Q96M78	
Q96AC1	IPR019749;IPR035963;IPR019748;IPR037843;IPR011993;IPR001849;IPR037837;
Q4L180	IPR019131;
Q96C11	IPR000577;IPR018485;IPR018484;IPR006003;
Q9BYE0	IPR011598;IPR032644;IPR036638;IPR003650;
Q14318	IPR023566;IPR001179;IPR013026;IPR011990;IPR013105;IPR019734;
Q96DP5	IPR005794;IPR005793;IPR037022;IPR002376;IPR036477;IPR011034;
P49354	IPR002088;
Q9P278	IPR037545;IPR028086;IPR026156;IPR028085;IPR028084;
Q99853	IPR001766;IPR018122;IPR030456;IPR036388;IPR036390;
Q9BZS1	IPR001766;IPR032354;IPR030456;IPR036388;IPR036390;IPR013087;
P25089	IPR027347;IPR000826;IPR000276;IPR017452;
Q6ZUU3	
P26583	IPR009071;IPR036910;IPR017967;IPR031075;
Q6P4F2	IPR036010;IPR001041;IPR001055;IPR018298;IPR012675;
Q96RJ6	IPR011598;IPR036638;
Q8NA97	
P02771	IPR000264;IPR020858;IPR021177;IPR020857;IPR014760;
P16591	IPR027267;IPR031160;IPR001060;IPR028539;IPR037452;IPR035849;IPR011009;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR016250;IPR008266;IPR020635;
Q9GZV9	IPR028304;IPR002209;IPR008996;
A0PJY2	IPR036236;IPR013087;
Q9BQS7	IPR011706;IPR011707;IPR033138;IPR002355;IPR008972;IPR027154;
Q5JSP0	IPR035899;IPR000219;IPR035941;IPR011993;IPR001849;IPR000306;IPR017455;IPR011011;IPR013083;
Q8TBJ5	IPR036236;IPR013087;
Q92915	IPR028284;IPR002209;IPR008996;
Q8N441	IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;
P08620	IPR028239;IPR002209;IPR008996;
Q02985	IPR035976;IPR000436;
P22607	IPR016248;IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;IPR011009;IPR000719;IPR017441;IPR001245;IPR008266;IPR020635;
O60774	IPR036188;IPR000960;IPR020946;IPR002255;
Q8TF40	IPR037545;IPR028086;IPR026156;IPR028085;IPR028084;
P49356	IPR026872;IPR001330;IPR008930;
Q8WW38	IPR039746;IPR034731;IPR036236;IPR013087;
Q05932	IPR001645;IPR018109;IPR023600;IPR036565;IPR036615;
O75593	IPR001766;IPR030456;IPR036388;IPR036390;
Q12951	IPR001766;IPR033065;IPR018122;IPR030456;IPR036388;IPR036390;
Q08050	IPR001766;IPR018122;IPR030456;IPR036388;IPR036390;
O43638	IPR001766;IPR033067;IPR018122;IPR030456;IPR036388;IPR036390;
Q9P2B2	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
Q8WU20	IPR038742;IPR002404;
O43559	IPR038742;IPR002404;
Q5SZK8	IPR038081;IPR003644;IPR039005;
Q5H9T9	
Q7Z6J6	IPR019749;IPR000798;IPR014847;IPR014352;IPR035963;IPR019748;IPR019747;IPR000299;IPR018979;IPR018980;IPR011993;IPR029071;
O14926	IPR008999;IPR010431;IPR022768;IPR024703;IPR030144;
Q9NQT6	IPR008999;IPR010431;IPR022768;IPR024703;IPR030143;
Q9BXM9	IPR001870;IPR003649;IPR003879;IPR013320;IPR017903;IPR003961;IPR036116;IPR013783;IPR035742;IPR003877;
O15347	IPR009071;IPR036910;IPR017967;IPR031077;
Q8WW32	IPR009071;IPR036910;
Q8NDV2	IPR000276;IPR017452;
Q9UPC5	IPR000276;IPR017452;
Q494R0	
Q12805	IPR026823;IPR032973;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR037287;IPR009030;
Q86XK2	IPR039448;IPR006633;IPR036047;IPR001810;IPR029799;IPR007742;IPR022441;IPR006626;IPR012334;IPR011050;IPR003126;
Q9HCM7	IPR023246;
O94952	IPR036047;IPR011722;IPR036623;IPR032698;
Q9NWN3	IPR036047;IPR001810;IPR039594;
Q8NEA4	IPR036047;IPR001810;
Q9NVF7	IPR036047;IPR001810;IPR039719;
Q9HAH7	IPR023246;
Q6DN72	IPR007110;IPR036179;IPR013783;IPR003599;IPR003598;
O14842	IPR000276;IPR017452;IPR013312;IPR013313;
O15552	IPR000276;IPR017452;IPR013312;
O14843	IPR000276;IPR017452;IPR013312;
Q5NUL3	IPR000276;IPR017452;
P11362	IPR028174;IPR016248;IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;IPR013151;IPR011009;IPR000719;IPR017441;IPR001245;IPR008266;IPR020635;
P21781	IPR028247;IPR002209;IPR008996;
B1AJZ9	IPR000253;IPR008984;
Q9BXU8	IPR001519;IPR012347;IPR009040;IPR009078;IPR014034;IPR008331;
P0C7X4	IPR001519;IPR012347;IPR009040;IPR009078;IPR014034;IPR008331;
Q5D862	IPR011992;IPR018247;IPR002048;IPR003303;IPR034325;IPR001751;IPR013787;
Q14254	IPR001107;IPR036013;IPR031905;IPR027705;
Q06828	IPR027215;IPR001611;IPR003591;IPR032675;IPR000372;
Q5VTL7	IPR003961;IPR036116;IPR013783;
Q5VW36	IPR016024;IPR022542;IPR021392;
O00602	IPR008160;IPR036056;IPR014716;IPR014715;IPR002181;IPR020837;
Q6PJ61	IPR036047;IPR001810;IPR039594;
P55899	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;
Q96LA5	IPR007110;IPR036179;IPR013783;IPR003599;IPR003598;
Q9UJT9	IPR036047;IPR001810;IPR001611;IPR006553;IPR032675;
Q96CD0	IPR036047;IPR001810;IPR039592;IPR032675;
P35556	IPR026823;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR011398;IPR009030;IPR017878;IPR036773;
Q9BSK4	IPR002110;IPR020683;IPR036770;IPR011990;
Q92562	IPR002013;
Q92496	IPR035976;IPR000436;
Q9BXR6	IPR035976;IPR000436;
Q9Y543	IPR011598;IPR036638;IPR003650;
