Entry	Length
Q14376	348
Q92949	421
O43524	673
P15407	271
P55316	489
P17096	107
Q9C0B1	505
A2VDF0	154
Q11128	374
Q11130	342
Q6ZQY3	521
P54803	685
Q9NY28	637
Q14393	678
Q10471	571
Q14512	234
Q6ZV73	1430
Q15751	4861
O95714	4834
P31513	532
O95466	1100
Q9Y5Y0	555
Q9Y2H6	1198
Q96RU3	617
A8MTJ6	420
Q12950	439
Q12778	655
Q96I24	572
Q9BWH2	189
Q5VWT5	728
Q9UKT6	434
Q4VC44	716
Q8WXT5	416
Q9UF56	701
P59646	89
Q8N0W3	1084
Q495W5	492
Q9Y2I7	2098
P53539	338
Q99958	501
Q04609	750
Q12946	379
Q12947	444
Q9UPW0	622
Q9C009	403
Q0VG06	881
P32314	431
Q96QU4	278
A6NGY1	282
Q64ET8	278
P02794	183
O94915	3013
Q5H8C1	2179
Q96ME1	805
P09958	794
P51114	621
P51116	673
Q9H469	300
Q6VB84	417
P51993	359
P62683	666
P22466	123
O60861	476
Q5VVW2	1013
Q14C86	1478
P17066	643
P31995	323
Q5XUX0	539
Q5XX13	1052
Q9NRD0	319
Q9Y297	605
P12319	257
Q96PJ5	515
Q86WN1	690
Q92914	225
Q92913	245
Q9NVK5	253
Q8TAT2	258
O60258	216
Q2V2M9	1422
P36980	270
Q5HY92	759
Q13643	280
Q6UN15	594
Q9Y3D6	152
Q9NYL4	201
Q9NWM8	211
Q13451	457
Q15007	396
Q8NFG4	579
P55317	472
P15328	257
Q9P0K8	574
Q6IN97	320
Q5SYB0	1578
Q6ZUT3	714
P42685	505
Q8N475	847
P19883	344
Q5CZC0	6907
Q8N4E7	242
Q96AE4	644
Q96IV6	333
P62685	647
Q8NCL4	622
Q96C23	342
O43603	387
P01350	101
P55064	265
P18085	180
P62330	175
Q92974	986
Q9NR81	526
Q14865	1188
Q14155	803
P40616	181
P36404	184
Q8IW93	802
Q8NDY3	354
Q0P5N6	197
Q8IVW1	177
Q8IVW6	561
P29374	1257
Q13231	466
O14757	476
O96017	543
P58335	489
Q75V66	913
Q4KMQ2	910
Q92870	758
O60678	531
Q02410	837
P09525	319
Q8N7Z5	1873
Q96LR9	279
Q9H1A4	1944
Q53RT3	343
O15143	372
P55087	323
Q8IWT0	167
P61204	181
Q6ZSZ5	1361
Q9Y4X5	557
Q96KC2	179
Q9H0F7	186
Q99856	593
A6NKF2	412
Q4LE39	1312
Q8WUX2	184
Q6NUI6	762
Q7Z3E5	818
Q9NVT9	282
Q5T2E6	689
Q5W041	872
Q9Y6H1	151
Q9BSY4	110
Q12873	2000
Q8TDI0	1954
Q8TD26	2715
Q3L8U1	2897
Q8NE62	594
O00203	1094
Q9Y2G4	727
Q99873	371
Q5VYY1	191
Q96NW4	1050
O43299	807
Q9NYG5	84
P12429	323
Q96CW1	435
Q9UJX3	599
Q8N9B4	389
Q8N8A2	993
Q8J025	514
Q8WVL7	239
Q92747	370
O15335	359
Q96JM3	812
Q8N2F6	343
Q5T9G4	340
Q8NEN0	867
Q6P1M9	558
P0C7Q2	107
Q9H993	441
Q96BP2	118
O14646	1710
Q9P2D1	2997
Q9UJX4	755
P04114	4563
Q5TZF3	266
Q6NSI1	321
Q8N6H7	521
P84077	181
P78540	354
Q5SW96	308
A1IGU5	675
Q9NXL2	777
Q8TER5	1519
Q7Z628	596
Q9Y4B4	1467
O15013	1369
P36405	182
Q8NFD5	2236
P40617	200
Q6T311	187
Q96DR7	871
Q8N6T3	406
Q9HCE6	1279
Q9NR80	690
Q12774	1597
Q92888	912
Q9NZN5	1544
O94989	841
O43488	359
O95154	331
Q969Q4	196
Q9NXU5	204
A6NH57	179
O95376	493
Q03989	594
Q9BUX1	222
Q30167	266
Q95365	362
P30480	362
Q7L8J4	393
P16190	365
Q969T7	300
P11171	864
P49902	561
Q5TYW2	823
Q9NPC4	353
Q70Z44	454
Q9Y478	270
P30542	326
P28223	471
Q2M3G0	1257
Q7L211	337
P30926	498
P32297	505
A2A2Z9	1011
P39687	249
Q8NI99	470
A6NCL7	494
Q9H560	264
Q9NR22	394
Q6IWH7	933
P10398	606
Q9Y2Y0	163
P05089	322
P01019	485
Q9BZ19	345
Q15327	319
Q96N21	525
Q9UKU9	493
Q6ZW76	656
Q9UPS8	1710
Q9BYT9	981
Q8N8V4	417
Q32M45	955
Q9Y2T2	418
P27338	520
P02655	101
Q3SXY8	428
Q96P48	1450
A5YM69	484
Q6Q4G3	990
P50995	505
A6NGH8	418
Q9GZV1	360
O14727	1248
Q92527	254
Q5XXA6	986
Q6P2P2	845
Q9BXS5	423
Q9HDC9	416
Q92572	193
Q9BZZ5	524
Q7Z713	158
P02654	83
Q06481	763
Q9BWW9	433
Q9BWW8	343
Q9NP61	516
Q5CZ79	823
Q9UKV5	643
Q9BTT0	268
Q8IV38	441
Q9NU02	776
P19801	751
P04083	346
A6NF34	631
Q6VUC0	442
P53680	142
P02647	267
A6NM10	295
Q96IL0	206
P15408	326
A8MYZ6	492
Q2TB90	917
Q5VYV0	432
P85037	733
Q6ZNA5	592
Q8N878	549
A2A2Y4	597
P23945	695
A1L4K1	749
O95954	541
Q96A29	364
Q13070	117
O76087	117
Q9H4G4	154
Q9H2C0	597
Q9H706	876
Q8TET4	914
P31644	462
Q96PP8	586
Q9UBI6	72
A0A1W2PPG7	69
Q9NZC3	331
P35573	1532
P55107	478
O95390	407
Q99988	308
P27539	372
Q9UK05	429
Q9NR23	364
Q5U4N7	250
P43026	501
Q6KF10	455
Q7Z4P5	450
Q9NQX3	736
P56159	465
A6NGU5	568
P62841	145
P61254	145
P62701	263
P22090	263
Q8TD47	263
P83881	106
Q969Q0	106
P46782	204
P06737	847
W6CW81	113
Q9Y3U8	105
Q7Z5L2	792
O43502	376
Q9Y620	910
P61513	92
P61026	200
P51157	221
P51153	203
Q96AX2	223
P61020	215
Q96QF0	476
Q92930	207
Q3YEC7	729
Q96EH5	51
P36578	427
Q15283	850
Q14644	834
Q7Z444	233
Q02833	373
Q9UL26	194
Q9NYW8	714
P51159	221
Q14088	237
Q14964	217
Q96DA2	213
B7ZAP0	253
Q5R372	815
Q6ZSC3	357
Q8IUH3	476
Q86U06	439
Q15311	655
P98175	930
O00559	213
Q8N3Y7	309
P06400	928
Q969Q5	203
Q9ULW5	256
A6NKH3	93
O95755	333
Q8WUD1	216
P57729	211
Q13636	194
O95716	219
Q9NP72	206
Q9NRW1	208
Q9H0N0	254
Q53S08	254
Q92928	201
Q96AH8	199
Q9H5N1	569
P60763	192
O60216	631
Q9NS91	495
Q92878	1312
Q92698	747
Q6WBX8	426
P39023	403
Q9UKM9	306
Q7Z5J4	1906
Q9H6Z4	567
P11233	206
P62834	184
Q9Y272	281
O43374	803
Q86YV0	1011
O14807	208
P50749	326
Q9H2L5	321
Q8NHQ8	419
P28749	1068
P78332	1123
Q9BTD8	480
Q8TC12	318
Q9H6L5	497
P32969	192
Q86X10	1494
O95398	923
O95602	1720
P47736	663
Q9Y6X1	66
Q9NSC7	600
Q8NDV1	305
Q9BVH7	336
Q969X2	333
Q92185	356
Q92186	375
O43173	380
Q92187	359
P61647	398
Q9HAT2	523
Q8IUQ4	282
O43255	324
Q8IW03	269
P21815	317
Q9NR45	359
P15907	406
Q96JF0	529
Q11203	375
Q9UNP4	418
Q8NBJ9	832
Q96RL6	698
Q96PQ1	595
Q08ET2	396
Q6IA17	410
Q8N7X8	197
O15389	551
Q9Y286	467
P57059	783
P62917	257
P12271	317
P05386	114
O00237	685
Q8N7C7	305
Q96GF1	192
Q9NV58	838
Q6ZMZ0	732
P34096	147
Q495C1	297
Q969K3	372
Q9Y225	148
O60930	286
P10155	538
Q8N5L8	163
P30876	1174
Q9H1A7	115
P61218	127
Q16518	533
O43304	696
B5MCN3	397
Q16348	729
Q9NZE8	188
P49406	292
Q9BYD1	178
Q7Z7F7	128
Q96G75	393
Q96DV4	380
Q9P015	296
Q96LZ7	410
Q96FL8	570
Q8WU17	664
Q9H6Y7	350
Q9H1E1	156
Q86VV4	465
Q96K19	258
Q9H2S5	420
A6NIZ1	184
Q9P1U0	126
Q9H9Y2	349
Q9H1D9	316
P52815	198
Q9H2W6	279
Q9H871	391
O75526	392
Q9NTX7	359
Q86T96	592
Q8N6D2	247
Q16540	153
Q96D59	192
Q9ULX5	631
Q2KHN1	245
Q5TA31	235
Q8N8N0	203
Q8WVD5	230
Q96PX1	679
Q96A37	237
A6NCQ9	220
Q8IYW5	571
Q2M238	152
A6NIE6	340
Q8IVN8	264
O43567	381
O75792	299
Q5M7Z0	435
Q5GAN6	216
O00584	256
Q9BUI4	534
O14802	1390
Q9Y4G8	1499
P0DPB6	133
Q9BWH6	1393
Q684P5	730
Q92834	1020
P09001	348
Q86TS9	123
Q9BRJ2	306
Q9P0J6	103
Q4U2R6	128
Q9H920	327
Q9NQ50	206
Q7Z2W9	205
Q9NWU5	206
Q8WVZ7	376
Q8ND24	703
Q8NCN4	708
Q15287	305
P19474	475
Q8WZ75	1007
P22626	353
O15318	223
O75575	148
Q9Y2J0	694
P19387	275
Q9HBY8	427
Q9UHA3	163
Q9BYT1	436
P41440	591
Q8TE82	1336
Q96GC5	212
Q96JW4	573
Q9Y2W3	782
Q5W0B1	726
Q93091	150
A6NIN4	190
P60153	205
Q9H0X6	261
A6NFY7	115
Q5GAN4	147
Q9HAU8	725
P09651	372
Q9BZX4	212
P53803	58
Q9GZM3	115
P05423	398
P0DPB5	122
P19388	210
Q9H628	205
Q6NUM9	610
A6NFN3	312
Q92963	219
Q99578	217
P62906	217
Q9UNX3	145
P46779	137
P62861	59
P61247	264
P23396	243
P84098	196
Q16378	134
O43490	865
P27918	469
O43272	600
O43395	683
Q92620	1227
P02810	166
Q9ULL5	1215
Q96M27	445
P28074	263
P49720	205
P01270	115
Q8N4Q0	377
Q03431	593
Q9Y3E5	179
P11498	1178
Q56P42	97
P0DJD4	496
Q96D15	328
Q7Z3Z2	195
Q96D71	796
Q13156	261
O00287	272
Q86UR5	1692
Q06587	406
P31350	389
P50914	215
Q07020	188
P61353	136
Q96K30	269
P27635	214
P40429	203
P62244	130
Q5VWM6	474
O95521	474
Q5VXH4	476
Q5VXH5	474
Q96QH2	670
P57071	1507
P86480	221
P86478	221
P02812	416
Q04118	309
Q92954	1404
Q9UKN5	801
P30041	224
Q9H606	182
O94906	941
Q9NV39	138
Q86UA1	669
A6NEC2	478
O00231	422
Q9NYI0	1048
O00487	310
Q02543	176
P11465	335
Q00887	426
Q14997	1843
P48556	350
Q969U7	264
Q5JS54	123
Q3KNS1	767
Q8N8N7	351
Q9BZE2	481
Q9P2K3	495
P18754	421
Q5TC82	1133
Q92781	318
P61571	104
O95072	547
P61573	105
Q8NFH8	660
Q9BWE0	567
Q9UGC7	380
Q92900	1129
O75570	445
Q8IUW5	271
Q86VR2	466
Q9NZL6	768
O43251	390
O15211	777
Q08116	209
Q6PCD5	774
O75678	378
O76021	490
A0A0J9YXQ4	647
P29590	882
Q92871	262
A6NKT7	1758
Q86X27	583
O14921	159
Q12837	409
Q9UNP9	301
Q13427	754
Q9H2H8	161
P26678	52
O75688	479
O15297	605
Q8WY54	755
P49593	454
Q8N819	430
Q8N3J5	372
Q9NQV8	689
Q9NQV7	894
Q5SWL8	479
Q9H4Q3	707
P78395	509
Q5JRX3	1037
A3QJZ7	478
P32119	198
Q70Z35	1606
Q8N945	189
P78527	4128
O43900	615
P01236	227
Q86SH4	94
Q13546	671
O43353	540
Q8NHR9	129
P04070	461
P0CG20	571
Q96HE9	360
Q7Z5A4	293
Q6ZR98	269
E7EML9	344
A6NJB7	356
P62191	440
B1ATL7	298
Q2L4Q9	553
Q6PEW0	395
P0CW18	603
Q8IYP2	241
A4D1T9	235
Q2VWP7	1150
Q86XN7	944
Q8N3S3	785
O14813	284
P46063	649
Q9BSJ6	248
Q96PX9	1271
P0C851	137
Q6ZWE6	761
Q9GZP4	211
Q9H8W4	249
Q9BZ71	974
P42338	1070
O60240	522
O14939	933
Q96N28	172
Q9Y3B1	194
Q15147	1175
Q96BZ4	506
Q9NRZ7	376
Q6P1K2	205
Q9UKI9	436
Q9NP85	383
Q9P215	609
Q9UQG0	969
Q9QC07	812
P63135	1459
P78424	691
O94844	696
Q96G03	612
Q8IXK0	858
Q53GA4	152
Q6NSJ2	640
Q7RTV0	110
Q8TCT1	267
Q8TCD6	241
Q9UKJ1	303
Q9BX97	442
Q13670	270
P11086	282
Q7Z3J3	1758
P00491	289
O14924	1447
Q8NBT0	407
Q8NA72	575
O60683	326
P50542	639
P10720	104
Q96HS1	289
P15259	253
Q96LB9	341
Q8N6C7	128
Q32NB8	556
Q99623	299
Q8NDX5	983
Q8WWQ0	1821
Q9BUL5	403
P78562	749
Q86UU1	1377
A4D2B8	440
O95744	297
Q8TBY8	1022
P55058	493
Q96PV4	448
Q5JS13	557
P0CW24	399
Q9ULN7	635
A0A1B0GUJ8	204
Q8ND90	353
O94810	467
Q9UGC6	210
Q9NPJ4	139
Q15319	338
P15428	266
Q96DM1	585
Q8N0Y7	254
P16234	1089
Q9NWQ8	432
P80108	840
C9JFL3	82
Q92561	330
Q6ZR37	379
Q86WI1	4243
Q96JA3	519
O95397	391
P08F94	4074
Q6UW15	175
Q9BYZ8	158
Q9H7P9	1386
P78337	314
Q7Z3Z3	882
Q8N2A8	252
P51178	756
O43808	307
Q9NZ42	101
O75192	247
P12955	493
Q96HA9	241
P07202	933
P41219	470
Q96FX8	193
Q96GW7	911
P98160	4391
P16112	2530
P35354	604
P07205	417
Q15198	375
A6NDG6	321
Q99943	283
Q9NRZ5	378
Q01970	1234
Q00G26	463
Q8N7P1	536
P07738	259
Q13401	168
Q68D20	193
O15305	246
Q8N2H9	469
Q9H1Q7	454
Q96RR1	684
Q8NEN9	1154
P11678	715
Q9UHJ9	254
P23219	599
Q93062	196
O15173	223
Q9H0N5	130
Q9P1Y6	1649
Q9UMS5	762
Q13526	163
P22061	227
Q9NWT1	392
Q8TDX9	2849
Q9HB21	404
Q7Z736	793
Q8NG27	643
Q8N3E9	789
Q8NHP8	589
Q9BRC7	762
Q9NQ66	1216
Q96Q06	1357
O15120	278
Q8IUK5	500
O00168	92
Q86YI8	300
Q8WV24	401
Q9Y5J5	127
Q8IWS0	365
Q9Y3A3	225
P61457	104
Q99453	314
Q5SRE7	291
Q7Z443	1732
Q8IVE3	1493
O75364	302
Q9NW61	149
Q96CS7	222
O00562	1244
Q9BZ72	1349
Q9ULL1	1385
Q9P0L9	805
Q9NZM6	624
Q8NEB9	887
Q63HM9	321
Q6P4A8	553
Q86YW0	608
Q00722	1185
Q504Y2	493
P00747	810
P16885	1265
O75038	1416
P51805	1871
A0A0J9YX94	578
Q9H814	394
Q9UIL8	331
Q9NRX4	125
A1L390	1219
Q3KR16	790
Q9HB19	425
Q9HAU0	1116
Q9UKF7	332
Q9Y4G2	1056
Q06141	175
Q96J94	861
Q5SXH7	462
O00329	1044
O43164	708
P98161	4303
P04090	185
Q8WXF3	142
Q99541	437
O60664	434
Q9NTG1	2253
Q8IV08	490
Q9NUQ2	364
P19174	1290
Q4KWH8	1693
Q15111	1095
Q9UPR0	1127
Q9NUJ7	323
Q0VAA5	305
Q02809	727
O00469	737
O60568	738
Q9UIW2	1896
A0A1W2PS18	150
Q9ULL4	1909
O60486	1568
P22103	10
P0DJD0	1748
Q6XQN6	538
O14715	1765
O43665	173
Q13113	114
Q9HAT8	420
Q76G19	769
Q9GZU2	1588
Q8IZL8	1130
Q9UBM1	199
Q5TGL8	231
Q92626	1479
O15055	1255
P22079	712
Q5SV97	790
Q96EK2	531
O15212	129
Q7Z412	305
Q01813	784
A6NFU8	196
Q9UG56	409
Q58EX7	1191
O94827	1062
P28069	291
Q9ULM0	1364
Q9HB20	300
Q9H4M7	779
Q6IQ23	1121
O00625	290
Q53GL0	409
Q8TD55	490
P56715	2156
Q3B726	338
Q13905	1077
Q99720	223
Q9Y3P8	196
Q9Y2L1	958
Q13309	424
Q5T5P2	1943
P19634	815
Q96T83	725
Q4ZJI4	515
A6NJY1	282
Q9UIB8	345
Q14493	270
Q08AF3	891
Q96PX8	696
Q9H156	845
O94933	977
Q8IW52	837
O94991	958
Q68CJ6	796
O75094	1523
Q9H6T3	665
O15446	510
P58004	480
P58005	492
Q6ICB4	259
Q96ES7	293
O00141	431
Q5JXA9	342
Q96EU6	259
Q96FB5	475
Q1XH10	908
Q15477	1246
P62280	158
P84550	965
P63208	163
P48764	834
Q6AI14	798
Q9Y2E8	581
Q4G0N8	1177
Q13291	335
Q96DU3	332
P25398	132
Q8ND83	568
Q9P270	581
Q9BRT9	223
Q92565	580
P62487	172
Q8IXW5	612
Q2QD12	228
P04844	631
Q86VW0	696
Q9Y3A4	280
P46783	165
O95475	246
O75563	359
Q8N4B1	249
Q9UJ37	374
Q9H4F1	302
O15466	376
Q9NXL6	827
Q96LC7	697
Q6ZMC9	328
A6NMB1	481
A0A0B4J2F2	783
Q9H0K1	926
P0DMW4	78
Q96EX1	92
A6NCI5	91
P81133	766
O75264	130
A0A096LP01	95
A0A1B0GUW7	55
Q14190	667
A4D0T7	59
A0A1B0GVY4	71
A0A1B0GUA5	103
A0A1B0GW64	132
A0A1B0GVV1	85
A0A1B0GVT2	93
Q9BPZ7	522
Q9HB90	399
Q9NQL2	400
P62070	204
P10301	218
Q96E11	262
Q5JTH9	1297
O00241	398
Q9NQ39	176
Q14690	1871
Q9NSQ0	103
O43159	456
Q9UIU6	781
Q96BD8	255
Q8WVK7	121
Q8IX90	412
Q86WV1	359
Q9Y448	316
Q9BQI5	828
O43699	453
Q9NYZ4	499
Q9Y336	463
Q9Y2K2	1321
Q9BRV8	207
Q9H173	461
Q7Z3B0	74
A0A1B0GW54	56
Q7L523	313
Q5VZM2	374
Q96ST3	1273
O75182	1162
Q9Y6E7	314
Q9NXA8	310
Q8N6T7	355
Q9Y3B9	282
Q9NYV6	651
Q9H106	197
Q9P1W8	387
Q15050	365
P51531	1590
Q92966	411
Q5SXM2	1469
O15079	494
Q9BV90	132
Q8WVK2	155
Q13424	505
Q92766	1687
Q9P2E9	1410
Q969S9	779
Q14BN4	828
Q68D06	897
Q499Z3	407
P03973	132
Q9NWH9	1034
O95391	586
P51532	1647
P09012	282
Q13425	540
Q71UM5	84
Q8TAA1	199
Q03395	351
Q12981	228
Q96C74	230
Q9NW08	1133
Q8IWN7	2400
Q9H9Y6	1135
Q9Y535	204
O15160	346
O15514	142
Q8WZA2	1011
Q8TEU7	1601
Q96KN7	1286
Q9UNE2	315
Q9Y6S9	549
A8MV23	424
Q9Y6P5	492
Q5TFQ8	398
P56182	461
P05388	317
Q9UDX3	406
Q8N697	577
A6NIM6	579
Q9NRA2	495
Q9NRX2	175
Q9H9J2	332
Q96EL3	112
Q6P161	138
Q8TCC3	161
Q96DM3	657
Q5BKX6	768
O94763	535
Q6ZSG1	346
Q5VTB9	566
M0QZC1	329
Q9NVW2	624
Q9UBS8	474
Q96BH1	459
Q9BT43	218
P52434	150
Q96AT9	228
Q8TA86	221
Q9GZS1	419
Q9H4P4	317
Q9BQ52	826
P55735	322
Q9HCK4	1378
O75116	1388
Q04912	1400
Q9HAT0	212
P52435	117
P62875	67
P50454	418
O15047	1707
Q9UPS6	1966
O00411	1230
Q9NP59	571
Q13084	256
Q8TDE3	154
Q63HN8	5207
Q99942	180
Q5TBB1	312
Q9H777	363
Q9GZN7	287
Q99729	332
P04156	253
Q6ZS11	566
Q9UKY0	176
Q99633	342
Q5EBL4	403
Q8N271	834
P11908	318
P49721	201
Q00889	435
Q8WXF1	523
Q86Y79	214
Q8N0Z8	303
Q0D2K3	151
P60673	137
Q6MZQ0	368
P85299	388
P07737	140
Q5T870	116
Q8IV56	129
Q53SZ7	412
O95084	383
Q6UWY2	283
P17980	439
Q86WR7	435
Q2NL68	480
P61313	204
Q8IUF8	465
Q9Y572	518
O43172	522
P23942	346
C9JH25	899
Q7RTY3	260
P54821	245
Q8N4B5	295
Q8IZ63	422
Q96S07	402
P62333	389
P40306	273
O75832	226
O43653	114
Q8NDX1	1056
A5PKW4	1024
Q9BQI7	771
Q9Y248	185
Q6ZW05	846
Q6ZRP0	262
O75807	674
O75915	188
Q92733	491
Q00LT1	54
Q9NQW5	492
Q86YV5	1406
Q9BXM0	1461
Q9HAZ2	1276
P10163	310
P48634	2157
O75626	825
P16471	622
Q9BVS4	552
Q9H6W3	641
Q3B8N5	592
P22891	400
Q96S44	253
Q86UA6	219
A8MTI9	375
Q7RTY5	328
P81277	87
A6NIE9	313
P35998	433
Q8NF86	280
Q8N3Z0	413
A1L453	326
P62195	406
Q16651	343
Q99436	277
Q16401	504
Q13200	908
Q9UL46	239
P49190	550
P06454	111
P04554	102
Q86XR5	153
P57078	832
Q99935	248
P07225	676
Q5TAB7	128
Q9H6K5	1346
Q8N8Z3	221
Q6MZM9	219
Q99946	306
A0A1B0GVH4	220
Q6UWB4	352
P24158	256
P28070	264
Q8TAA3	256
Q13046	419
P11686	197
P61289	254
O75569	313
O43930	277
Q99496	336
P13489	461
Q96LW4	560
O14730	519
P35080	140
Q8WWY3	499
Q7Z6L0	340
Q7RTY9	318
P55786	919
P28065	219
O00232	456
Q92786	737
P79522	188
Q8TB68	274
Q9NZ81	148
Q9BWN1	585
Q99811	253
P43686	418
A8MZF0	331
P20618	241
P18621	184
Q9UNM6	376
Q9BRX5	216
Q9UQ74	426
P51665	324
Q9NQX1	630
O60810	478
O75400	957
Q5VWM4	474
P51817	358
Q9Y255	219
Q6NUQ1	792
Q6ZS17	1223
E5RG02	174
P60891	318
Q9BQR3	290
A5LHX3	300
P28072	239
P28062	276
Q9NQX0	595
Q8NAV1	312
O95522	483
Q5VWM3	479
O60811	474
Q5TYX0	476
P51888	382
Q5VWM5	478
Q96NZ9	151
P86481	221
P86479	221
Q5VT98	475
P13727	222
Q13029	1718
Q13162	271
P30044	214
Q86YN6	1023
P06401	933
O60260	465
Q9BRS2	568
Q9HC23	129
Q969X0	211
Q96MK2	946
O60508	579
P0C7W0	189
A0A1B0GWB2	263
Q86TP1	453
Q8WUY3	3088
P20472	110
Q6BDI9	236
Q9BZI7	483
Q5W5W9	228
Q96LT9	517
Q01973	937
Q01974	943
P35398	523
Q92753	470
P51449	518
Q9Y388	322
Q6VN20	620
P38159	391
Q8TAI7	183
P61578	105
P61575	105
O95980	971
P78563	741
Q9NS39	739
Q13123	557
Q9H902	201
Q9BRK0	252
Q6NUK4	255
Q9H6H4	257
Q00765	189
Q96HR9	211
P05451	166
P48304	166
Q9UBZ9	1251
O60673	3130
F8VTS6	287
Q14699	578
P35249	363
Q8N431	466
O75677	317
P22670	979
O75679	317
Q9BXF6	653
Q2KHR2	1363
Q96L21	214
Q96IZ5	413
Q6ZP01	1051
Q9BWF3	364
Q9H2T7	1088
P25800	156
Q9P258	522
Q9UKA8	241
P54727	409
Q9HBD1	1191
O75452	317
P61576	105
Q96EN9	201
P78509	3460
P27694	616
Q8TAC1	157
Q86YS3	637
Q6ZTI6	216
P49796	1198
Q8N9B8	481
P08922	2347
Q5T481	1227
Q5RL73	367
Q9H0Z9	239
Q6DKI1	246
A6NED2	376
Q8IZV5	341
Q9P2R6	1566
P35250	354
Q8NE09	1264
A6NLU0	287
Q15835	563
Q9Y3P9	1069
Q9H2M9	1393
P25791	158
Q9UKL0	485
Q8NDN9	531
P54725	363
P35243	200
P35244	121
P40937	340
Q6WKZ4	1283
O75154	756
P23921	792
P09455	135
O75787	350
Q96R05	134
Q9BQ08	111
P07949	1114
Q9NWB1	397
P35251	1148
Q7L804	512
Q33E94	735
Q96B86	450
Q6ZVN8	426
Q9Y644	331
Q9UQ26	1411
Q9UJD0	308
Q9H426	269
Q13671	783
Q8WYP3	895
Q8TB24	985
Q7LG56	351
Q9HB40	452
P62913	178
P26373	211
Q8IZ40	523
Q15293	331
Q8NG50	284
Q8N1G1	1221
P00797	406
Q9GZR2	422
Q96IC2	774
Q6ZV50	586
O14593	260
Q6ZWI9	263
P48378	723
Q9H0H5	632
P48382	616
Q6NW40	437
Q8HWS3	928
P49798	205
O15539	181
P49758	472
P49802	495
P57771	180
Q6P5S7	137
Q5VYX0	342
P51606	427
P02753	201
A0A1B0GV85	526
P15927	270
P40938	356
Q0VAM2	473
Q8WZ73	363
O76081	388
Q2M5E4	152
P41220	211
P48380	749
Q96AA3	541
P0C7P2	107
Q9H4X1	137
Q8N5W9	214
Q8IZJ4	473
Q9UBK7	228
Q9UNT1	228
Q96PK6	669
Q96H35	190
Q9Y4C8	960
Q9BQ04	359
P49756	843
Q5T8P6	1007
Q14498	530
Q14206	197
Q9UBF6	113
P0DJD3	496
Q9NYR8	311
P0C7P1	496
A6NEQ0	496
Q96NR8	316
P61572	105
P05387	115
Q8NC24	303
O15258	196
P50120	134
Q01201	579
Q9P260	1216
O75628	298
Q9HAU5	1272
Q8NC44	543
Q9Y5S9	174
P29558	406
A0AV96	593
Q9BX46	236
P52756	815
Q02878	288
Q9NW13	759
Q96EV2	1170
P57052	281
Q9NTZ6	932
Q9Y2P8	373
P62877	108
A6NDE4	496
Q8NBN7	331
Q13127	1097
Q9H1J1	476
Q96A58	199
P82980	135
Q52LD8	501
Q3MIN7	710
P30050	165
Q8NHW5	317
Q6NT16	456
Q9Y3B7	192
Q9BYC9	149
P83731	157
P18124	248
P46776	148
P47914	159
Q9BYD6	325
Q5T653	305
Q9BYD2	267
Q6P1L8	145
Q96GZ6	507
Q9BYC8	188
Q96JT2	553
Q7Z3Q1	461
Q5XPI4	1314
Q96TC7	470
Q8N7X1	1067
Q8N4F7	328
Q8TC41	542
P62277	151
Q13129	1914
Q96A35	216
Q7Z7H8	261
Q9HD33	250
Q8IVJ1	513
Q9NWS8	449
Q9H9V4	155
Q9BQ48	92
Q96E39	390
Q9Y6G3	142
Q9P0M9	148
Q9BYD3	311
Q8NBI5	491
Q9UMX9	530
Q9NYK5	338
Q9NX20	251
Q9BV68	311
Q6ZNA4	994
Q9ULK6	438
Q8WVD3	245
O60518	1105
Q9Y3C5	154
Q5GAN3	156
Q8TF17	1288
Q9BZE1	423
Q9Y508	228
Q9Y4L5	304
Q9H9A7	625
Q8IXM3	137
P07998	156
Q9Y6U7	377
Q9NXI6	227
P23526	432
P0DH78	156
Q9NRR4	1374
Q6UWP8	590
Q9H0F5	515
Q9BY78	433
Q96EP0	1072
P78317	190
Q96EX2	444
Q96MS0	1386
P62424	266
Q9UDX4	400
P46059	708
Q8IY34	581
Q9Y2C5	497
Q9UHA2	77
Q8N983	215
O75394	65
Q96MT1	663
P10153	161
E7ERA6	249
Q05823	741
O94941	541
Q8N5U6	811
Q9BXT8	1623
Q92730	232
P52198	227
P61587	244
Q7L0R7	432
Q9Y252	685
O76064	485
Q8TDP1	164
O76054	403
Q9H0U6	180
Q13405	166
Q8N5N7	158
Q96E14	147
Q96DB5	314
Q96EQ8	232
Q8TEB7	428
Q9P0P0	153
Q8NC42	400
Q8IUD6	432
Q9NWF9	866
Q6ZRF8	634
Q9H0A6	362
Q68DV7	783
O95059	124
Q9H633	154
Q9BUL9	199
O95707	220
P78346	268
P78345	283
O75818	363
Q96P16	312
Q9NQG5	326
Q5VT52	1461
Q8N4K4	120
Q9NS64	109
Q6XPR3	784
Q8N122	1335
P53805	252
O95199	551
Q15415	496
Q14257	317
P0DJH9	198
Q9HBH5	336
P61574	105
Q7Z4M0	266
P10745	1247
Q04864	619
Q92785	391
Q9HD89	108
Q8IYK8	340
P56975	720
Q8WWG1	115
Q496H8	165
Q9Y6Y0	642
Q5TFE4	455
Q6X4W1	530
Q86UY8	548
Q9GZY6	243
P42857	185
P53384	320
P37198	522
Q9UKX7	468
Q7Z3B4	507
Q02218	1023
Q8IXM7	274
Q3SX64	289
P14920	347
Q96P68	337
