From src:'3'	To src:'22'
2CP	449598
DU2	137349196
6QA	121493984
EOZ	9547938
2F3	25226377
8VQ	53392479
03Q	16736274
079	57525786
4K1	91754236
2DC	6453841
52Z	86576388
MEX	16727212
LK3	24755470
VS1	5289559
T16	49867708
SR2	5328969
HI1	24794394
D62	137700767
RNS	19233
L43	131955105
79W	53470391
IB	4634715
ANF	10731
HOM	5288573
9AJ	86567195
251	137628959
251	11290116
N79	137349790
3PZ	644328
0GF	82131
Q08	91664008
SBA	5289332
F14	132473017
P05	57336490
4FF	120065
M8A	137349736
QDK	644111
X0R	72715984
B57	135461662
6C6	56666128
70T	280313
DV8	132990909
DSY	4474224
6WM	10498888
LT3	44176358
3FE	72706840
0DB	9869588
9CH	132472992
JRG	46228323
YUI	132471833
3RU	53346495
A26	54684141
TFK	5289460
VTQ	2734086
45Z	91666468
DRQ	42627296
5CT	65396
6FG	127053815
K9Y	15945881
5OR	137348385
CIP	445090
PST	10019998
5U2	118796361
RKN	137349954
M00	135566845
SO4	1117
AM9	11785878
DEA	159961
BA3	165381
6AX	356890
GGV	25920887
6RY	122197579
LMP	10340993
JA7	134820953
9BN	129900324
05B	53326866
TCU	16727110
DAO	3893
JP3	135566547
E40	24936157
AYQ	44462695
9Z2	137348877
7GS	135567296
ZW3	54754350
JFY	669035
GUA	743
GUA	23322899
I5A	44229008
X8E	10333656
R7A	15348737
EIC	5280450
530	44517636
CGR	135425092
W6Q	137350134
7CN	137348590
UWN	57339144
1LG	1124160
8SS	17390115
PFT	11955507
LRK	137349705
D5Q	126456394
5DN	80043125
NGT	5289024
PLA	444286
9KL	667550
SNC	9793848
B2F	46937069
C9Q	132451818
CYR	49866858
CYR	131704288
MJ5	5271322
E8F	127040559
X0T	688352
2MY	11335
9SK	133107878
26M	76210610
P3Z	688386
6N9	137348494
APJ	42627755
S2D	91514
ETQ	57267
70G	126476618
HID	1826
KBE	439417
FTB	447371
2RL	11375301
6S5	7631344
OKH	49817356
TZ2	86032728
4TZ	4369413
OUL	236501
BEV	15155596
171	446854
JW4	86301666
P6F	84951
AB8	449170
EFW	118796821
ERC	49835963
OHS	49867437
AJG	121225571
8XL	101306927
2J6	72376515
N7I	1549095
L19	72722031
8XT	129012086
PT3	449346
ALE	5816
7S9	91808027
4ZV	74280
2TA	16722836
VDL	14221359
7DH	137348594
CFD	49866781
1K4	54321258
4OJ	12241336
P7B	11605092
9DB	135565545
073	5494387
96Z	137348792
FDJ	134163694
K0S	717037
8HM	72706442
1SH	439436
FK5	445643
ETE	90263
PTX	11987774
ABB	5287596
D8Z	68911
HJ3	49867112
C6A	56851695
SJZ	131800946
58T	118704899
2A2	50937462
DA3	5288021
EXY	24836829
NPX	169118
GRA	3081383
59K	90453086
IDJ	15599233
JA2	162387
BI2	448943
BCM	65807
TOP	5578
024	17759780
3SH	91995955
9FV	78318990
KOV	5479529
LE2	23047654
72T	604575
AXQ	9547928
PS8	54669607
ZHB	6437352
K5Y	6604001
B3A	6999806
B3A	2761506
PD8	135509142
PKA	24839733
RJN	135566971
3TZ	52914860
M8F	56596539
R88	445987
8CU	135567373
PD5	25011745
0DN	97675
4Q0	49821931
IMW	10281
F2B	1700
XPM	138268
ZMA	176407
SDG	137349989
FQP	1722
OB3	119058091
0JA	25206185
MBB	448201
F6K	137349321
OPE	5232324
OPE	1015
PRP	7339
6V9	98845
07U	24996161
33H	56646613
VGG	24865390
W9T	11333
G73	129906950
22O	49866433
NID	1750
NRI	49867400
DQX	46398810
2A3	80308
225	636806
IM2	5288621
YE1	16122584
THK	127702
ON5	77620520
65N	124080840
9S7	132275073
DYB	5288139
BTV	132274778
3G7	58985201
4MQ	47121004
A83	4369389
BW4	90425581
7EX	637978
1UC	20843236
45T	135566952
IUL	44480524
RRO	95774
BYC	9543169
852	447520
62X	118797898
A12	92199
5ZZ	118987020
63Q	121499150
59Q	86297462
HKX	124201626
10J	60210990
MDL	5288794
FEN	5288209
AHM	445556
K51	6419800
9ML	137333944
JB2	135566713
OMU	5289071
X39	11675388
0R2	56591324
D7A	21806575
2F0	71460873
33C	56587957
DQP	122174240
A8M	25181312
B6Z	134812699
0JR	71299330
TOU	2723790
JIM	6999061
DXK	134693866
5F9	112499919
5MW	137348379
2DS	49866457
ZPX	66575070
W13	126843268
HM6	66563685
NC6	6420120
0L5	56962324
KHP	151437
SSR	44195154
6X0	118918087
TSS	1150
3Z8	18672397
NVZ	54751691
MKH	49786956
1GO	44520900
MLR	192826
1PM	16116169
17X	90644544
AJH	44629730
AJH	25021195
DJY	86566678
V16	2727594
GOD	118868365
AU1	13833211
3W6	21978067
0UA	136266605
SSI	135566536
6XF	16485565
A1L	44129754
6HS	71297177
5PR	440474
EYH	71678945
E5S	44450555
38P	10409068
PG0	8134
EXD	23043696
IJZ	73018
JZ5	5371572
OTH	49867447
5QR	122362337
35O	135566935
7R4	129900144
DTJ	67995847
TS0	657028
AJP	129316177
22Y	71677802
VT8	134163691
LYZ	3032849
FWD	126569
0EN	46897844
21P	44141920
41K	10192618
DIY	5288071
2LC	67495834
PP6	5289191
4C8	154083
TFU	121225586
MIC	5459784
9MB	134158356
XX4	16741238
4NY	91936956
D38	44608007
4JV	2824489
TUE	137350063
Q03	15234907
525	73386659
HT6	118252714
RX5	16126898
CP9	448793
ZPZ	66575072
HNG	135398563
6BT	86327727
5TX	122362338
1BN	77918
686	122178333
BMI	135530418
VGP	53322932
4YK	5091486
NZN	137349818
8AX	53465290
NT	4461
HS1	49867121
1GP	439276
45I	91667428
GTP	135398633
73L	137348554
K0I	56963315
YCL	54756941
EZV	135566451
9TZ	182114
5XP	118704914
YD3	91826679
CH	49822695
XGL	137350161
SAY	137349987
55U	9818573
0RK	16050909
07V	439570
NWJ	118708947
MC9	5288783
U94	53239927
YXZ	134814270
YXZ	86277888
BAT	5362422
HBX	240
E4K	68935925
0WS	57525825
EEF	46861566
5DZ	121596321
NOP	3253681
R40	1549129
R40	71055
547	11553058
MRA	10150081
XND	44574544
5MA	53393817
2X5	67950241
CJP	91623329
55D	2970903
KLI	17755438
KP3	46839320
ZIG	25167777
CIB	443118
9FH	145221
BUW	688098
9NR	13734230
477	135566612
SZ9	2776162
NFG	445227
G4H	137349391
9TS	638122
CSS	45266695
CSS	165331
MZ2	24768531
DMW	16615
0XM	7036
M02	24701731
MZ8	11984568
28Y	176480
ANW	2161
8B6	5280371
091	56940703
28O	44624992
FMK	44517633
ZXM	71519576
BR2	137349021
4CX	132274777
Y11	9887557
LNM	11672684
5DI	137348340
3TJ	16732615
98H	11705156
3KG	46219819
3P1	49843461
685	25113172
3NL	86278577
IP1	440723
NAZ	5497094
C8E	5414
9R8	135567254
9R8	137631316
HDV	134817788
93O	15686619
W8X	18468153
IPJ	5282361
HMR	40148136
PVZ	71624066
95U	135398122
A4Q	132281885
7PV	135567308
SUD	443200
CHD	221493
9QA	71278663
EM4	137321185
9VC	1715625
9VC	1715626
6TT	137348522
QI3	51003763
36O	658219
B6Y	137348982
LZB	24971312
E8N	35411
A9N	72200779
JZJ	44462703
3XC	49837755
DCM	13945
4XH	817321
92N	57969084
0R7	71304791
GDH	60194098
D93	24752833
0LD	137347870
OHN	3246941
7KK	126970815
1VB	135566843
9CV	122391194
ANU	806138
SPN	52941753
B45	23532664
M7P	449154
9QO	50992060
7JA	25190944
SRS	5289404
994	16040288
XDM	75415563
0NE	71549453
B29	16122553
LIJ	15942666
SIX	126456405
LRU	46936282
390	11634725
PK0	24811980
GIL	11957383
VZV	44608665
8SG	25813464
DSQ	137321205
9ZS	67387753
07S	56932125
8MC	342221
489	38989029
G39	449381
G39	44310478
IHA	70679459
287	10276213
28E	72276
5CI	56835777
UD7	46173732
JM2	11988336
C3O	10062706
3UG	91809487
ZZ8	6971
90S	126961719
78P	11960529
6FQ	71819283
DK3	10680982
A7G	118108536
08Z	71662399
IY7	72201001
6QE	122705804
87P	71760902
14Q	71296042
9PM	121250403
WYF	49867826
ACX	444913
RCM	11288934
4GY	62687223
CJW	132281932
2JC	316542
2JC	6992079
FB4	45490026
TR4	736776
NH5	24961094
TPS	1131
6RU	122164607
4OV	137348272
7AG	137348580
G1L	3783853
8E7	79992
5OK	5353852
2AU	49866447
SAU	5154
GSM	115260
GSM	134692079
3DQ	46241616
ZH1	45490027
9E9	95048
ZBS	74223468
8Z2	11966110
KX2	11854004
GZZ	3526
FRC	449015
NE1	177880
24U	25113616
6A7	118879529
AAM	446488
J42	118706022
HBS	447765
ZZ1	11833
NU5	6852201
S0K	2813415
GWH	137349460
RDE	11840979
GS2	25113169
SXS	64789
16K	6539293
D4T	65355
A61	53308636
7L3	137348640
E3E	132473043
EUG	853433
OCC	9891771
4ZE	76081
3GX	90202994
YJW	135566391
270	4469371
BEU	16741211
KED	130427306
TDY	49867730
2HQ	87203
3YH	9934003
QAB	3108410
J2Y	121411739
P60	22714196
PV4	16061417
405	3058751
4UM	47162079
HGA	91825600
HGA	449178
GAM	444578
ROD	72187569
ARS	23969
BNB	134812703
VS2	5289560
DXA	5288133
2TL	6971050
2TL	90624
T6E	9868229
BC	16740968
2XH	68259
AWZ	137322661
4VD	86764579
XRX	9836977
0QS	53389257
24L	56593160
APA	23585800
DHV	2724755
DHV	6994745
5FW	443372
P1E	25920890
68B	68971843
RXA	10640
RUF	979136
6WU	118708743
NGD	135404874
0ZS	468049
PED	657102
76K	122172844
HH1	5459370
BKD	132186817
13C	53488395
LLC	104946
NMY	8378
G52	46891890
FD3	446606
3ZA	70789291
LOV	49867250
AOY	131955128
A51	44585557
FUX	237332
R49	44462686
CBE	21307
MPT	6514
X64	66553053
7NJ	23210204
6BU	137348448
2GW	70680556
I0X	101235863
RL2	5289294
G74	137349401
3PS	49852677
NSE	11998180
F76	4592055
98B	75818
D6Z	130301864
PEA	448751
H7W	49843530
T41	49867713
FM1	446659
8N9	5289462
B8S	46911715
5WJ	16296311
CFL	49866782
97B	11656967
5HT	15216614
21Y	137348021
XED	452723
XED	6956329
BPW	6485772
AP2	92199
2RD	24180714
T4G	56844240
BZQ	3102
KKR	58441401
809	11602832
MB3	13387
5GC	2819916
KN2	135566322
B1B	71584672
2H0	73386668
319	17748441
FUU	70680427
60C	123591
5Q0	135441757
SKD	449401
SLD	49867657
LJF	49867241
CC7	19236
PTU	347590
HZK	89893622
E64	5288145
F60	524508
SRM	11968291
J6T	117819668
MYR	11005
302	11987861
GAT	445340
5XN	118704917
4IC	131234033
90T	127053589
DUN	449098
847	135559083
847	131704187
9IP	11500493
33V	91820712
MVD	5283797
ORB	53313348
V36	449042
3V9	121488093
2BQ	6603711
2BQ	7005136
263	2736816
6XV	24800508
256	447536
TNR	40567827
TNR	447272
DIX	4630071
3UE	1357556
EN1	444783
H45	72725797
PLF	137349884
GR8	134129111
8LR	137348722
2QW	91801115
X02	1598420
1PG	90255
IOE	446241
ATZ	2256
5VH	118797886
Y13	9994897
93V	2264893
CR3	447478
EO9	53301831
0OG	135566712
2XC	137348094
VRT	5289056
06P	56643080
X9X	120700
UPN	56684138
N8M	25231308
3CU	9859098
3L1	489519
U31	49867779
DMK	5288088
C3H	134611720
T1Q	56955962
445	25227370
ZEX	91827303
4KR	441328
4KR	7058093
CAJ	137349077
9YH	131842056
5SK	802065
J9Z	49867169
1M1	733578
I24	16744441
J37	137349577
2DL	9363
L56	121493983
H2B	135398653
MK5	25098467
CKR	135566918
GVC	2763754
HSJ	93909262
END	45480631
YH4	135566868
KSE	16743447
5JQ	3034255
A6J	73729036
VA4	134613155
63Y	124037103
M0Z	73386652
7Z6	137348674
WM4	11955
C9P	46890069
J90	135566517
DZK	137349218
RES	449303
FQI	5172545
DQ7	56964577
7TS	445008
UDX	19235
7C3	25201239
7C3	439954
OUT	18358786
OUT	277
T28	58221397
1O8	9904203
G5Y	3010943
CBP	5111
K2J	23422138
2OT	49866469
9SP	71726235
F1T	134814265
R35	13207313
JOM	2731552
I4B	10870
JZU	44620962
APZ	95014
5XC	8438
4TF	118987232
2CW	137348041
3A3	3506204
54M	137348310
AGW	91827313
NBP	131704263
NBP	5288989
476	11551562
MTI	135678090
MTI	135509130
08L	56593376
GP0	56603812
CR	27668
9X7	12041
JNZ	13399
AVT	137347753
NP5	11963552
I66	16419538
I66	2129848
HDB	6857719
CZ3	6918787
I74	91844733
6PW	121313704
BE0	276741
EKV	10343599
NMF	53301856
NLG	70914
FR1	5288240
5CS	17753793
1E7	23605664
TM4	4196858
FA3	448993
92J	90408826
P6L	5289101
2PA	71358688
2PA	165802
1JC	71601483
CLX	6407
37Q	11152476
JKV	2735305
HJG	42634627
GRC	135566699
IMI	128878
IMI	135678104
XYT	440376
K0P	831914
NZQ	447659
VVT	87264666
ZZW	3013459
7M7	123133791
GHE	125516
3BK	25195347
T3E	44253325
3EC	137348142
WL3	82099
CLR	5997
43B	4369510
KLT	688424
ZZQ	44475989
HFL	5288545
Y06	16418108
C56	7390465
EUR	59451504
ROR	90428
BQV	134812635
4T1	57842673
G3N	17756769
QN3	24764433
8OB	620880
UI2	448610
5JO	137348360
PP1	1400
38X	137348133
FPA	2773282
NA0	49867361
2CJ	7140385
2CJ	2809698
6FS	6918736
JRM	137349609
J3P	137347766
IN4	444406
HFG	456390
4E8	118656529
9K5	15124200
4PH	6992323
4PH	151513
IMJ	6539898
34S	70699408
GXG	46190214
3MX	91864548
RSM	44228992
FWN	8190
WRB	2429
FXP	445996
SR	104798
T77	11576813
8NN	73292541
4NL	403
6RF	49872646
6DT	52946084
UTP	6133
S2T	76210620
86U	132451789
NLB	51340703
GTX	445875
Q18	1939911
Q18	16419363
LXT	51049644
K5P	135393514
M8Q	131955099
56P	122196493
BV2	131704208
LPP	446066
TXD	4369002
8JL	134158372
0JF	56596558
A2Q	13594
IOM	4635864
VIT	1742129
2NE	11966295
6BL	337656
9OK	134828585
S2L	131633019
KZ9	757000
C1N	11505008
GHR	24864085
P49	44129603
D1W	134812710
MP8	13419856
MP8	21632416
0E9	72289
T6A	3037598
585	11213558
2HA	670
1CO	71604333
MTD	1954
TTI	49867762
2G7	73386664
C2R	165388
RJA	137349953
4PO	135532295
42O	11211120
7GJ	122199242
73C	53703668
AL0	90657278
Z88	4298309
FRM	135460986
C95	5951796
C95	137349069
IPI	14122812
32T	49866481
DRJ	16058623
GVJ	16122632
WRP	137350140
742	24836815
RAZ	5289266
4QL	122199220
K05	9562794
TP5	2779693
PAW	8197
AC5	2901
AC5	6918961
D51	137349155
P4D	53245726
2WQ	91667416
8P0	31423
67H	118017587
JPM	25023969
7FO	123133796
DBW	49866895
EZE	5281717
6T8	137348520
30G	3071991
4AT	18407
4C5	7472794
4C5	7472793
MKK	11539950
6XT	73346024
AE4	78058
AXZ	137348960
JWT	66553090
3RP	52940058
CZI	49866867
TMH	82227
PDA	444773
6SZ	44755006
B68	9824562
4ZB	91971391
5TD	132917422
VX	449085
PA7	3044933
2L7	66691071
LIM	4476947
BEK	657081
FG2	44229000
3NV	49800100
I96	16129576
FTZ	16015442
3TD	52941584
CM5	5327073
NJ8	46897876
PPF	3415
M1Y	137349722
SDT	440483
MHZ	122092
3JA	72706837
CMR	10335231
HEY	5288543
8GS	127053602
A2C	137348887
5AZ	19956
53B	242721
ZON	11967800
ZON	5734
M99	6420181
Q23	2062653
8X7	24856436
27F	135408306
XQC	44328881
SYD	50897581
8B0	131801452
LA1	5326914
DLY	57449
1PS	84929
E09	1667
64M	59593266
AAE	96
CO4	447815
2CU	57664406
5SY	122172824
NNU	55278964
BKQ	10883
PI6	444481
P90	448025
GQK	137349446
6U5	70689295
A9T	11518511
A19	1069140
54V	782222
D2B	44246320
64Z	637566
1E6	70680602
C6W	137349057
65S	67946
4EO	118796334
G0T	71816181
9TB	134693711
872	10024590
ALH	448912
HG4	132000066
LC0	46870016
4KX	9543186
DPS	444789
9BM	71695582
77T	24986664
IDX	49867145
G9Q	22971725
99J	132472994
5AS	17753791
SGM	447638
5KQ	118797276
F2T	137349307
JGV	137349596
GRO	446626
I4A	9863791
972	447486
D3T	65051
28R	71737850
L1D	25210469
PYX	49867550
SQS	5280335
4TT	135566619
FUC	439554
7QA	123132934
3FG	443586
3FG	71668376
8GJ	56964907
OSU	447970
AT1	447249
R93	134263409
78G	129900308
PNR	73891
CJ7	2988303
RFV	134693795
EN0	121231460
LLK	70926842
WZ4	24832035
4BA	4469992
BNR	42626500
MN7	5159165
MN7	41514946
AB0	49866598
683	13071187
MUN	137349767
AHP	5312965
AHP	36688496
SWX	7162046
EWZ	135566940
12R	71581433
613	205045
C7Z	21772452
2TJ	73332274
OVA	5289086
63D	121595978
MXY	446103
C3V	132181651
M06	42644635
YSA	449029
ABV	8706
EMO	3220
TDT	5289455
TDT	131704220
3AH	49866486
JDD	122391195
51E	86763358
8F4	440599
SB4	5164
TL4	5326927
JDV	137797030
74H	126480573
GTK	446683
NX5	4584157
8SO	9889366
8DV	46244706
LQQ	5330286
FDT	5288206
P8P	10051843
9RN	13037720
F4J	129071499
MQ7	5287554
BYP	445957
82A	135449326
ZYZ	25111933
DUW	137349199
LKF	67458671
US1	49867803
MSI	5288850
255	16750106
ANL	6115
6ZS	6971275
6ZS	6971276
66H	137348435
GIA	45114305
ZOM	5733
87M	135567317
59A	23647357
0BW	6457069
3BE	135579623
CJC	70699420
JY7	73387743
132	445843
TYW	18654770
8TV	4359222
324	24180719
KVD	2779236
2YY	135566934
HCA	439459
5EZ	73348939
Z6X	454064
3ID	114683
706	11667893
2FE	49866459
1YR	71507684
LB2	5287770
TL3	5326926
C4G	137349050
230	11634458
3AM	41211
825	24808499
88V	56844253
6W6	122164608
NBF	5288987
5HU	447206
APS	445210
4JJ	7263
IQS	3540
PUG	11987825
736	9547909
S52	44158435
03R	9543469
P42	49867470
XF5	594590
LL4	24804103
08B	54759160
G23	446136
8XP	53468653
L1P	448151
ZY1	9938431
0N4	71549452
TWB	29148245
5CW	40429039
5CW	644330
XLI	45259043
GDN	97535
V1L	12665
4JP	9226
8W4	126961340
68N	68892685
88W	56844252
5CZ	47626
1QE	72725795
NIX	4421
ECT	108150
6KV	75277375
DT5	11574606
DOF	447331
1D5	73254841
0LZ	70702295
INL	4369171
F4T	4378076
JM6	44543653
CRD	447466
BT7	137349022
FY4	134693832
FAA	5288179
SGW	76284557
DEP	220224
G1T	134814274
ZYS	1484819
GC2	9837515
2QL	73386630
5TY	53017606
ML0	45114304
ML0	72199969
MSW	129900085
94T	137348790
MS2	9543529
3FV	85325326
D0M	12019
TLY	87746638
8M8	2806070
4E9	137348232
V14	73774785
0T4	57339439
6J1	11872
DEJ	131842080
EDO	174
5XX	118988615
U2G	135403833
BD6	24879233
N5A	9996282
GSU	9547921
5DP	49866528
A2X	134433738
C8P	11650502
9C2	10756035
KBR	40571966
J07	16129582
IVH	10689555
4GQ	91757965
YT5	11744644
AGP	446113
4OA	9903
0LK	56951874
YXS	137700786
D4Q	11951723
13U	46937030
FK1	676493
EW4	137349288
3SQ	657876
GEP	449278
C8M	25181313
BQ1	5388906
DIN	68463
5E0	137348343
DRV	44176353
6T3	46216796
35E	58547833
0MB	2737169
2BA	11158091
XIG	10167074
DIE	70507
KZZ	130375325
N02	137349773
8QO	136900744
U4S	25147493
8U8	128746
D4Z	11952264
0SE	53378053
3KD	72378
CE2	131704239
CE2	5287901
MTM	131704191
1QJ	71710905
11C	165627
EXJ	132471757
4VK	119025594
0HV	56851703
QV6	53245704
9E7	137348807
0XR	5317238
RED	9834298
B42	135566465
3QC	6857690
DB5	137349165
C5K	134828068
0Z4	137347912
3OA	72750
2LN	72201026
4UW	137348288
D25	24764436
QZ3	91801130
CMY	8913
P15	90207
C18	11616886
7EM	71624915
TQ2	44199170
11P	16750107
D28	695906
18O	49866413
7E1	137348596
BL2	83170
6E6	90453183
JTY	86567348
MOF	441336
8OK	129900319
2VR	59444436
5JN	91810842
GUE	135405047
CUA	166656
CUA	444924
6YK	123131779
0U4	44123817
OS6	137551969
BSA	4369508
6AI	81423
7FB	7058118
C8W	11853198
9A0	134821990
G10	86223086
MT6	91885516
5FC	15081829
PE7	446506
UIB	5326922
PU4	5289227
SG9	9898465
6YS	69669747
2W0	59444433
IRE	123631
3KF	72376
ZMP	24941266
ZPG	11963525
8C0	134158368
HS9	49867126
TDL	6518187
108	135488879
HN6	44228988
464	16129585
291	23644577
726	135567221
2M4	5288739
FIT	57363
KK3	75815440
UC1	3000926
BNZ	241
BY6	9877229
N3T	5180213
GB1	11425273
1PJ	85575
DOM	17753954
MQT	44561021
E5T	132992935
7M3	91971383
DSI	5288120
E9E	12921939
32C	74331720
HHT	53403621
TA2	22831539
8ZV	132471743
9F2	5361919
9LI	1381961
96K	142645
0NH	56973424
60D	118668055
G71	135567028
UNT	11339029
MV9	6951143
MV9	6951142
KIQ	11974440
QUN	446536
7MJ	77108121
1DA	159738
AQD	156333
EO8	137700776
G4A	53309711
G4A	102517773
G4A	76006300
NAR	439246
FBA	448749
1HK	137347960
A6V	91666313
TCZ	7950
DS3	53470393
BJY	137349012
RNA	135908262
RNA	136711420
RNA	135643208
2UK	137348089
AYE	7853
2N6	16738716
T1O	137350028
AUY	114286469
ICT	5318532
SBW	72193922
91P	135567325
1XH	457196
G2K	135567356
7VS	7020411
5QD	602663
7A3	185620
X12	42609679
3OM	2724898
630	135036586
PL2	16040267
0SR	71305041
0MO	6603746
XQ0	135566389
UN6	5327157
6TP	53497572
5V4	247603
2WT	91667928
6HX	63334771
QPR	594156
LIX	11963547
NKN	9547180
RLT	54671008
3EP	27365
0C2	49774199
AQT	132281895
MYQ	9547902
OST	5289085
AGV	25141279
5FO	135566574
TV4	44217243
5XL	137348412
N7P	66141
BDB	2734608
88S	47116597
1U1	25219388
IP8	21896400
1KG	73330332
5C6	137348334
6OK	135567189
423	91663334
2N7	56934415
HCV	14136481
VAC	5482936
9EW	210830
EBV	134821718
TLJ	135566668
2CB	46179030
J87	137331515
SNO	1237169
1EN	57809000
DCU	446395
0UT	6463
H9A	12459493
CTY	84029
0NN	10296561
E0S	130296329
NIN	7452
66Y	11789150
F1L	25134253
L6C	78225384
TBY	5948
JJP	134817752
O8K	9838616
IWR	44483163
2P7	16223325
NAK	5288980
196	6102691
WPE	46912107
3F8	3690297
43F	23656592
IP6	11507920
1R3	137347984
168	447720
SSA	445736
AKB	86289686
AKB	440033
0OP	74341
TEI	134018
6TX	137348524
DD8	134163712
FJP	21672871
9TE	53304139
3UN	6914660
CX1	24856360
NVE	70701340
2HK	60138172
357	486953
K12	24830904
0H7	1166471
N95	46738749
S04	46899738
4G6	13128
1J9	57504402
ASS	137348945
UDC	24794398
O7E	16665297
3BA	25023706
AG4	44201383
SMZ	107968
SMZ	7048562
RDT	51000422
TIC	5472
48T	70698415
PEU	5327147
FJQ	28125518
7N8	150315
FB7	58508157
L28	112499908
42A	10313195
9EL	130391959
HWY	134823839
NCB	1535935
08M	7020798
08M	7020799
SS7	12101333
EZ4	137349295
FMS	79001
FMS	12025537
TD2	73774610
CH8	5271320
W82	134686798
3EQ	53384645
L5V	57170188
5QT	119081681
7KT	799296
G2V	137349384
292	449087
6LI	135566701
MDD	10964
HGJ	134823838
C8Z	132451820
DLM	128853
TFE	49867734
FMZ	49866992
D8N	137349164
XIY	78569
H07	9913268
5NN	71769164
AZ6	71815036
GHJ	137349429
4BZ	448513
PHQ	10387
ERI	445014
B7G	448173
EKP	134693812
B5R	24892822
66L	124080839
53K	91826693
17A	23653509
B1V	135440059
7FU	18526110
VDN	135400189
4LL	1713323
W85	73167555
7D1	192876
MC	5288782
6XK	137348542
42J	217958
52K	50991585
P81	638437
3MQ	2776547
TR7	77980
3TQ	87057583
W02	448137
LIS	447569
79P	137348578
AZM	1986
8VK	132109694
0TZ	49835055
8NC	46835134
UP5	448894
LFD	76871875
3ZL	137348197
4RB	24180718
CPA	448286
AXR	11389582
4Z8	76280903
AS0	9577221
PDQ	11325896
SAT	31257
1RU	44194115
EE7	130375983
0DG	135794130
BUL	444940
FHP	446161
DDS	65304
E23	91826026
OAF	25138293
SN1	446611
8N8	625409
40A	49866499
XJ0	11008273
75J	122172856
49P	2783031
R30	56932132
NPC	3256859
D3G	11332763
MFX	152946
MFX	40467042
XAZ	28063903
EYV	4961664
DXY	135566721
3Z7	262234
0ZC	60202175
2XV	137348096
RCH	131839646
ACE	177
FZP	137349380
3WN	118719396
30U	91757946
H0H	56761670
212	44400013
212	2088
CF0	11638
YAU	119057260
1XM	135408756
42R	91754597
6T4	280907
X4G	53233425
0QH	444600
D2C	20846107
6SM	20029396
922	23653501
71D	137348550
CK3	9547884
CK3	6400892
CK3	447957
L2C	15991540
R02	445988
9IN	5287569
O54	67448852
W88	73167557
6QK	91781
GYS	49867069
B27	49866666
TKL	137350053
HD6	118796363
OXG	135498233
8Q7	126842986
FBG	2779901
I6X	57406537
25V	72713637
RZ1	53308642
2UX	66582902
GYD	134812682
6KB	126961328
HMK	9543463
A5H	73224
7VM	122707126
730	6852210
ET1	11395145
FHV	2987636
PDX	447561
YL3	74766013
TT4	98510
RO7	10274777
S61	60182322
LJ4	10831270
B99	46225540
LGK	135740055
PTJ	73386631
FOG	11117672
GEO	60750
Z12	10229498
T27	6451164
H9Z	137319649
1VF	46742375
8HT	134580784
B0G	2794620
NDD	14357
2CO	24978498
BVJ	71550400
BMQ	445132
L06	4369581
RME	3040782
E6C	5288147
BKW	44479199
J4Z	24882195
9G7	24758131
PTB	449137
29J	12018336
UFT	44448730
LXP	448027
BSO	15991534
FSY	23582412
7HZ	118226716
OKI	49817357
3U8	137348174
26Q	118710051
656	447482
1DN	56595785
H2K	60138166
084	447721
MNA	446069
ACH	187
A2K	11555183
7KG	53252276
BPN	69275
0PJ	449567
56G	122186141
YFE	17950432
LAE	127293
ES8	4830481
8F9	133053976
VJJ	19539
LM5	72706083
7PH	24779689
ESC	25674
ESC	6992071
ORN	6262
ORN	88747248
M1F	167489
YSE	46901278
5TL	16048085
DIV	6971277
DIV	2724877
NXA	5496774
A9R	137348911
451	3943211
EAU	137349240
8W9	757168
P79	11540303
8GY	127053601
JHA	937604
63C	11329945
K5B	134163555
CRH	5287978
4QV	121231440
BFB	46937075
6AT	5310983
AOM	242332
9NG	137348841
ASF	4290313
3PD	135449322
DY7	131953517
SVR	5361
SVR	135973538
SVR	4261196
FPL	5271321
0YS	11329395
L96	121225428
PMJ	49835505
UWA	78673873
NEP	15458486
FOL	6037
FOL	135398658
3MC	4469987
V78	137350115
KUF	15693876
CXB	9600412
BDP	441478
39L	45137878
570	170364
LIK	24755466
H3R	18774
YIP	137350192
4L0	137348257
3K2	46846227
TBP	1483
8NM	71616300
ZIO	5284598
23V	49866436
8PU	135567378
31H	137348115
383	446497
L0D	763936
TTP	64968
DDL	444063
MOJ	46937132
JMY	134817753
HZY	137552729
CAQ	289
5VV	137348406
DLI	16750059
MCG	446355
2MX	49786966
ZZ2	3777900
D17	49866872
841	117072449
ED7	25181317
WAC	11987780
JL9	135567045
H4A	137552706
NTU	11740154
TUL	1269845
3FF	45279963
MKC	65013
YR4	56603803
PXN	45489525
23I	16659106
KNB	11283261
8FS	5063820
QRW	11677079
UBA	6420160
BFF	9811611
POP	18628280
POP	4995
POP	57345951
THT	3378216
F17	10062719
C28	11840930
GRY	735909
